ENERGY STAR Unique ID,Brand Name,Model Number,Additional Model Information,Type,Product Class,Defrost Type,Compact,Built-in,Thru the Door Dispenser,Ice Maker,Counter Depth,Height (in),Width (in),Capacity (Total Volume) (ft3),Adjusted Volume (ft3),Annual Energy Use (kWh/yr),US Federal Standard (kWh/yr),Percent Less Energy Use than US Federal Standard,Connected Functionality,Connects Using,Communication Standard Application Layer,Direct on-premises Open-standard Based Interconnection,Date Available On Market,Date Certified,Markets,CB Model Identifier,Meets ENERGY STAR Most Efficient 2019 Criteria
2199856,Samsung,RF263T*AE**,,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,No,70,35.8,24.6,30.7,637,759,18,No,,,,01/01/2014,12/27/2013,"United States, Canada",ES_1023593_RF263T*AE**_12292013025744_2690169,No
2290466,Samsung,RF265B*AE**,,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,No,70,35.8,24.2,30.3,720,756,5,Yes,Wi-Fi,Smart Energy Profile (SEP) 2.x,Yes,03/03/2017,02/07/2017,"United States, Canada",ES_1023593_RF265B*AE**_02102017033921_70120535,No
2218645,Samsung,RF26HF*ND**,,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,70,35.8,25.7,31.8,620,682,10,No,,,,04/28/2015,04/28/2015,"United States, Canada",ES_1023593_RF26HF*ND**_09022014112313_2759118,No
2204861,Samsung,RF26HFPNB**,,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,70,35.8,25.5,31.6,535,681,24,No,,,,03/22/2014,02/20/2014,"United States, Canada",ES_1023593_RF26HFPNB**_02202014104941_2703365,Yes
2231074,Samsung,RF26J7500**,,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,No,70,32.7,25.5,31.6,698,768,10,No,,,,01/30/2015,12/30/2014,"United States, Canada",ES_1023593_RF26J7500**_01102015073903_70019119,No
2291843,Sub-Zero,ID-24R*,,Compact,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,Yes,34,24,4,4,213,296,28,No,,,,05/01/2014,03/02/2017,"United States, Canada",ES_0031863_ID-24R*_0302201705293870125864,No
2211715,Sub-Zero,ID-27R,,Compact,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,Yes,34,27,4.6,4.6,217,301,28,No,,,,05/01/2014,05/22/2014,"United States, Canada",ES_0031863_ID-27R_05222014030921_2730201,No
2209869,Sub-Zero,ID-30C,,Compact,15 - Compact Refrigerator-Freezer - automatic defrost with Bottom-Mounted freezer,Automatic,Yes,No,No,No,Yes,34,30,5,6.5,374,416,10,No,,,,09/01/2013,05/01/2014,"United States, Canada",ES_0031863_ID-30C_04302014021436_2723809,No
2212207,Sub-Zero,ID-30CI,,Compact,15I - Compact Refrigerator-Freezer - automatic defrost bottom-mount- with an automatic icemaker,Automatic,Yes,No,No,Yes,Yes,34,30,5,6.5,458,500,10,No,,,,09/01/2013,05/01/2014,"United States, Canada",ES_0031863_ID-30CI_04302014021435_2723809,No
2209871,Sub-Zero,ID-30R*,,Compact,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,Yes,34,30,5.2,5.2,221,307,28,No,,,,09/01/2013,05/01/2014,"United States, Canada",ES_0031863_ID-30R*_04302014021438_2723809,No
2211716,Sub-Zero,ID-36R*,,Compact,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,Yes,34,36,6.6,6.6,230,320,28,No,,,,05/01/2014,05/22/2014,"United States, Canada",ES_0031863_ID-36R*_05222014030921_2730201,No
2211712,Sub-Zero,IT-30CI**,,Bottom Freezer,5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,Yes,No,Yes,Yes,84,30,15.6,19.4,551,603,10,No,,,,06/15/2013,05/22/2014,"United States, Canada",ES_0031863_IT-30CI**_05222014030921_2730201,No
2208072,Sub-Zero,IT-30R**,,Freezerless and Single Door,3A-BI - Built-In All-Refrigerators - automatic defrost,Automatic,No,Yes,No,No,Yes,84,30,16.5,16.5,324,361,10,No,,,,09/01/2013,04/01/2014,"United States, Canada",ES_0031863_IT-30R**_04012014030045_2716302,No
2211713,Sub-Zero,IT-36CI**,,Bottom Freezer,5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,Yes,No,Yes,Yes,84,36,19.7,24.5,594,651,10,No,,,,07/15/2013,05/22/2014,"United States, Canada",ES_0031863_IT-36CI**_05222014030921_2730201,No
2211714,Sub-Zero,IT-36R**,,Freezerless and Single Door,3A-BI - Built-In All-Refrigerators - automatic defrost,Automatic,No,Yes,No,No,Yes,84,36,20.5,20.5,353,393,10,No,,,,09/01/2013,05/22/2014,"United States, Canada",ES_0031863_IT-36R**_05222014030921_2730201,No
2230806,Sub-Zero,UC-24R*/**,,Compact,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,Yes,35,24,5.7,5.7,280,312,10,No,,,,10/01/2014,12/22/2014,"United States, Canada",ES_0031863_UC-24R*/**_01102015075913_70019153,No
2321562,Summit,CP*,,Compact,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,No,No,No,33.3,19.5,3.2,3.9,320,359,11,No,,,,06/14/2018,06/11/2018,"United States, Canada",ES_0092282_CP*_06082018031703_70187413,No
2321561,Summit,CP34B,,Compact,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,No,No,No,33.3,19.5,3.2,3.9,320,359,11,No,,,,06/14/2018,06/11/2018,"United States, Canada",ES_0092282_CP34B_06082018031703_70187413,No
2218006,Summit,CP351W,,Compact,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,No,No,No,33.3,18.6,3,3.6,319,357,11,No,,,,08/01/2014,08/27/2014,United States,ES_0092282_CP351W_08272014021903_2752402,No
2332557,Summit,FDRD15SS,,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,70.9,28,13.7,17.3,414,470,12,No,,,,01/10/2019,01/10/2019,"United States, Canada",ES_0092282_FDRD15SS_01022019121811_70195557,No
2225162,Summit,FF1084W,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,59.8,24,9.9,11.9,296,330,10,No,,,,11/12/2014,11/04/2014,"United States, Canada",ES_0092282_FF1084W_11112014035849_70014612,Yes
2225163,Summit,FF1085SS,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,59.8,24,9.9,11.9,296,330,10,No,,,,11/12/2014,11/04/2014,"United States, Canada",ES_0092282_FF1085SS_11112014035849_70014612,Yes
2229667,Summit,FF1118W,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,59,24,10.3,12.1,297,331,10,No,,,,01/07/2015,12/04/2014,United States,ES_0092282_FF1118W_12042014111045_70017616,Yes
2229668,Summit,FF1119B,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,59,24,10.3,12.1,297,331,10,No,,,,01/07/2015,12/04/2014,United States,ES_0092282_FF1119B_12042014111045_70017616,Yes
2229669,Summit,FF1159SS,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,59,24,10.3,12.1,297,331,10,No,,,,01/07/2015,12/04/2014,United States,ES_0092282_FF1159SS_12042014111045_70017616,Yes
2334883,Summit,FF1161KS,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,59,24,10.3,12.1,297,331,10,No,,,,03/15/2019,03/15/2019,United States,ES_0092282_FF1161KS_03182019014713_70218760,Yes
2225164,Summit,FF1386W,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,59.8,24,11.5,13.9,311,346,10,No,,,,11/12/2014,11/04/2014,"United States, Canada",ES_0092282_FF1386W_11112014035849_70014612,Yes
2225165,Summit,FF1387SS,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,59.8,24,11.5,13.9,311,346,10,No,,,,11/12/2014,11/04/2014,"United States, Canada",ES_0092282_FF1387SS_11112014035849_70014612,Yes
2254854,Summit,FF1511SS,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,Yes,68,28,13,15.4,320,358,11,No,,,No,10/12/2015,12/14/2015,"United States, Taiwan, Canada",ES_92282_FF1511SS_12022015101237_3404199,Yes
2256569,Summit,FF1512SSIM,,Top Freezer,3I - Refrigerator-freezer - automatic defrost with op-mounted freezer with automatic icemaker without through-the-door ice,Automatic,No,No,No,Yes,Yes,68,28,12.6,14.8,400,437,10,No,,,No,10/12/2015,01/12/2016,"United States, Taiwan, Canada",ES_92282_FF1512SSIM_11302015134611_5244393,Yes
2218014,Summit,FF412ES,,Compact,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,No,33.3,18.6,3.6,3.6,262,292,10,No,,,,08/18/2014,08/27/2014,United States,ES_0092282_FF412ES_08272014021903_2752402,No
2218015,Summit,FF433ES,,Compact,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,No,33.3,18.6,3.6,3.6,262,292,10,No,,,,08/18/2014,08/27/2014,United States,ES_0092282_FF433ES_08272014021903_2752402,No
2218025,Summit,FF71ES,,Compact,13 - Compact refrigerator-freezers - automatic defrost with top-mounted freezer,Automatic,Yes,No,No,No,No,46,18.6,4.8,5.8,346,408,15,No,,,,09/05/2014,08/27/2014,United States,ES_0092282_FF71ES_08272014021903_2752402,No
2225566,Summit,FFBF100W,,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,60,24,10.2,12.6,370,429,14,No,,,,10/20/2014,11/18/2014,"United States, Canada",ES_92282_FFBF100W_11212014075055_6255081,No
2225567,Summit,FFBF101SS,,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,60,24,10.2,12.6,370,429,14,No,,,,10/20/2014,11/18/2014,"United States, Canada",ES_92282_FFBF101SS_11212014075123_6283059,No
2282138,Summit,FFBF181ES,,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,Yes,78,23.5,11.9,14.3,390,444,12,No,,,,02/01/2016,10/24/2016,"United States, Canada",ES_1123023_FFBF181ES_10242016165638_8198549,No
2245902,Summit,FFBF191SS,,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,79.1,23.4,13.3,16,413,459,10,No,,,,08/18/2015,05/12/2014,United States,ES_92282_FFBF191SS_08182015102325_151788,No
2312644,Summit,FFBF192SS,,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,78.9,23.4,12.5,15.2,406,452,10,No,,,,03/08/2018,03/09/2018,"United States, Canada",ES_92282_FFBF192SS_03132018131619_6979756,No
2223814,Summit,FFBF240WX,,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,37.8,19.7,9.8,11.8,378,421,10,No,,,No,08/27/2014,10/16/2014,"United States, Canada",ES_92282_FFBF240WX_09192014151243_9920008,No
2254852,Summit,FFBF241W,,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,Yes,73,24,11.3,14,395,441,10,No,,,No,10/12/2015,12/02/2015,"United States, Taiwan, Canada",ES_92282_FFBF241W_12022015102902_9910355,No
2254851,Summit,FFBF246SS,,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,Yes,73,24,11.3,14,395,441,10,No,,,No,10/12/2015,12/02/2015,"United States, Taiwan, Canada",ES_92282_FFBF246SS_12022015102902_9103189,No
2254824,Summit,FFBF247SSIM,,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,Yes,73,24,11.1,13.5,475,520,10,No,,,No,10/12/2015,12/02/2015,"United States, Taiwan, Canada",ES_92282_FFBF247SSIM_12022015102346_5404000,No
2288393,Summit,FFBF249SS,,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,Yes,71.9,23.5,10.8,13.1,380,433,12,No,,,,01/15/2017,01/10/2017,"United States, Canada",ES_1123023_FFBF249SS_01112017181744_8664101,No
2254862,Summit,FFBF281W,,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,Yes,76,28,16.8,20.7,445,500,11,No,,,No,10/12/2015,12/14/2015,"United States, Taiwan, Canada",ES_92282_FFBF281W_12022015103322_9616624,No
2254861,Summit,FFBF286SS,,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,Yes,76,28,16.8,20.7,445,500,11,No,,,No,10/12/2015,12/14/2015,"United States, Taiwan, Canada",ES_92282_FFBF286SS_12022015103322_4447274,No
2254858,Summit,FFBF287SSIM,,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,Yes,76,28,16.4,20,525,578,11,No,,,No,10/12/2015,12/02/2015,"United States, Taiwan, Canada",ES_92282_FFBF287SSIM_12022015103118_7117997,No
2247466,Sylvania,SFR115-WHITE,,Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,19.5,17.4,1.7,1.7,208,232,10,No,,,,09/05/2015,09/06/2015,"United States, Canada",ES_1120898_SFR115-WHITE_08312015114130_70045102,No
2249607,Sylvania,SFR322,"Refrigerator,FR320I-B,; Refrigerator,FR321I-P-C,; Refrigerator,FR328C-BLACK,; Refrigerator,SFR328-BLACK,; Refrigerator,SFR328-WHITE,",Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,Yes,32.9,18.7,3.2,3.2,204,244,16,No,,,,09/08/2015,09/24/2015,United States,ES_1120898_SFR322_10022015131655_9430506,No
2282865,Sylvania,SFR322-A,,Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,32.9,18.9,3.2,3.2,219,244,10,No,,,,11/05/2016,10/25/2016,"United States, Canada",ES_1120898__10252016033712_70100491,No
2295630,Thermador,T23IR900SP,,Freezerless and Single Door,3A-BI - Built-In All-Refrigerators - automatic defrost,Automatic,No,Yes,No,No,No,83.7,23.5,13,13,281,333,16,No,,,,09/01/2017,05/04/2017,"United States, Canada",ES_0031649_T23IR900SP_05082017020339_70129737,No
2219297,Thermador,T24IR800SP,,Freezerless and Single Door,3A-BI - Built-In All-Refrigerators - automatic defrost,Automatic,No,Yes,No,No,No,83.7,24,13.3,13.3,283,335,16,No,,,,10/15/2014,09/10/2014,"United States, Canada",ES_0031649_T24IR800SP_06182014123847_2737291,No
2295631,Thermador,T24IR900SP,,Freezerless and Single Door,3A-BI - Built-In All-Refrigerators - automatic defrost,Automatic,No,Yes,No,No,No,83.7,24,13,13,264,333,21,No,,,,09/01/2017,05/04/2017,"United States, Canada",ES_0031649_T24IR900SP_05082017020339_70129737,No
2303334,Thermador,T24IR901SP,",,Network Communication",Freezerless and Single Door,3A-BI - Built-In All-Refrigerators - automatic defrost,Automatic,No,Yes,No,No,No,83.7,24,13,13,264,333,21,No,,,,09/01/2017,05/04/2017,"United States, Canada",ES_0031649_T24IR901SP_05082017020339_70129737,No
2307732,Thermador,T24UR900DP,,Compact,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,No,34.1,23.9,5,5,274,305,10,No,,,,12/01/2017,12/04/2017,"United States, Canada",ES_0031649_T24UR900DP_12132017060537_70165464,No
2307730,Thermador,T24UR900LP,,Compact,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,No,34.1,23.9,5.1,5.1,274,306,10,No,,,,12/01/2017,12/04/2017,"United States, Canada",ES_0031649_T24UR900LP_12132017060537_70165464,No
2307731,Thermador,T24UR900RP,,Compact,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,No,34.1,23.9,5.1,5.1,274,306,10,No,,,,12/01/2017,12/04/2017,"United States, Canada",ES_0031649_T24UR900RP_12132017060537_70165464,No
2204863,Samsung,RF28HD*DB**,,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,No,70,35.8,27.8,34.6,724,795,10,No,,,,02/15/2016,01/26/2016,"United States, Canada",ES_1023593_RF28HD*DB**_02202014104943_2703365,No
2235086,Samsung,RF28HD*DP**,,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,No,70,35.8,27.8,34.6,688,795,15,No,,,,02/15/2016,01/13/2015,"United States, Canada",ES_1023593_RF28HD*DP**_03232015112306_70027551,No
2204862,Samsung,RF28HD*DT**,,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,No,70,35.8,27.8,34.6,724,795,10,No,,,,02/15/2016,01/26/2016,"United States, Canada",ES_1023593_RF28HD*DT**_02202014104942_2703365,No
2199397,Samsung,RF28HF*DT**,,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,No,70,35.8,28,34.9,725,798,10,No,,,,01/15/2016,01/14/2016,"United States, Canada",ES_1023593_RF28HF*DT**_12292013030036_8888888,No
2199398,Samsung,RF28HFEDB**,,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,No,70,35.8,28,34.9,725,798,10,No,,,,01/15/2016,01/14/2016,"United States, Canada",ES_1023593_RF28HF*DB**_12292013030035_8888888,No
2207326,Samsung,RF28HFPDB**,,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,No,70,35.8,28,34.9,619,798,25,No,,,,04/30/2014,03/20/2014,"United States, Canada",ES_1023593_RF28HFPDB**_03242014123349_2712428,Yes
2199395,Samsung,RF28HM*DB**,,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,No,70,35.8,28.2,34.6,722,795,10,No,,,,01/15/2018,12/08/2017,"United States, Canada",ES_1023593_RF28HM*DB**_12292013030038_8888888,No
2206769,Samsung,RF28HM*LB**,,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,No,70,35.8,28.2,34.6,722,795,10,No,,,,04/30/2014,10/13/2015,"United States, Canada",ES_1023593_RF28HM*LB**_03172014075736_2710459,No
2242898,Samsung,RF28JB*DB**,,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,No,70,35.8,27.8,34.1,720,791,10,No,,,,01/15/2018,12/08/2017,"United States, Canada",ES_1023593_RF28JB*DB**_07062015025401_70038586,No
2256432,Samsung,RF28K9070**,,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,No,71.9,35.8,28.1,36.8,780,816,5,Yes,Wi-Fi,Smart Energy Profile (SEP) 2.x,Yes,01/30/2016,01/07/2016,"United States, Canada",ES_1023593_RF28K9070**_01072016050002_70058452,No
2258019,Samsung,RF28K9380**,,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,No,71.9,35.8,28,36.7,779,815,5,Yes,Wi-Fi,Smart Energy Profile (SEP) 2.x,Yes,02/29/2016,02/03/2016,"United States, Canada",ES_1023593_RF28K9380**01282016014610_70062398,No
2260323,Samsung,RF28K9580**,,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,No,71.9,35.8,27.9,36.6,778,814,5,Yes,Wi-Fi,Smart Energy Profile (SEP) 2.x,Yes,02/29/2016,02/15/2016,"United States, Canada",ES_1023593_RF28K9580**_02112016074810_70063179,No
2289163,Samsung,RF28M9580**,,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,No,71.9,35.8,27.9,36.6,778,814,5,Yes,Wi-Fi,Smart Energy Profile (SEP) 2.x,Yes,02/27/2017,01/17/2017,"United States, Canada",ES_1023593_RF28M9580**_01232017013945_70117704,No
2297602,Samsung,RF28MFEDE**,,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,No,70,35.8,28,34.8,625,797,24,No,,,,06/02/2017,05/16/2017,"United States, Canada",ES_1023593_RF28MFEDE**_06152017105947_70137326,Yes
2309553,Samsung,RF28N9780**,,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,No,71.9,35.8,27.9,36.6,778,814,5,Yes,Wi-Fi,Smart Energy Profile (SEP) 2.x,Yes,02/23/2018,01/23/2018,"United States, Canada",ES_1023593_RF28N9780**_01252018023632_70171155,No
2320413,Samsung,RF28ND*DB**,,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,No,70,35.8,27.8,34.6,651,795,20,No,,,,06/14/2018,05/17/2018,"United States, Canada",ES_1023593_RF28ND*DB**_05242018012702_70184899,No
2309555,Samsung,RF28NH*DB**,,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,No,70,35.8,27.7,34,745,790,6,Yes,Wi-Fi,Smart Energy Profile (SEP) 2.x,Yes,02/23/2018,01/23/2018,"United States, Canada",ES_1023593_RF28NH*DB**_01252018023632_70171476,No
2334308,Samsung,RF28R7201**,,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,No,70,35.8,28,34.3,755,793,5,Yes,Wi-Fi,Smart Energy Profile (SEP) 2.x,Yes,02/19/2019,01/10/2019,"United States, Canada",ES_1023593_RF28R7201**_03072019125214_70210404,No
2334307,Samsung,RF28R7351**,,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,No,70,35.8,27.8,34.1,755,791,5,Yes,Wi-Fi,Smart Energy Profile (SEP) 2.x,Yes,02/19/2019,01/10/2019,"United States, Canada",ES_1023593_RF28R7351**_03072019125214_70210404,No
