ENERGY STAR Unique ID,ENERGY STAR Partner,Brand Name,Model Name,Model Number,Additional Model Information,Type,Page Format Size,Marking Technology,Color Capability,Print Speed (ipm or mppm),Automatic Duplex Output Capable,Typical Electricity Consumption (TEC) (kWh/wk),Typical Electricity Consumption (TEC) (kWh/yr),Power in Sleep (Watts),Power in Standby (Watts),Default Delay Time to Sleep (minutes),Print/Copy Time from Ready State (s),Print/Copy Time from Sleep Mode (s),Print/Copy Time from Previous Job (s),Digital Front End (DFE) Manufacturer,DFE Model Number,DFE Typical Electricity Consumption (TEC) (kWh/wk),DFE Typical Electricity Consumption (TEC) (kWh/yr),DFE Ready State Power (Watts),DFE Sleep Mode Power (Watts),Functional Adders,Date Available On Market,Date Qualified,Markets,CB Model Identifier
2269137,"Ricoh USA, Inc.",Ricoh,MP C6503SP,MP C6503SP,,Multifunction Devices (MFD),Standard,Electro-photographic (EP),Color,65,Yes,4.6,238.9,,,60,10.2,32.4,27.6,,,,,,,"Wired > 20 MHz and < 500 MHz - 100/10 Mb/s Ethernet, Touch Panel Display - Color",11/01/2016,06/02/2016,"United States, Canada",ES_20367_MP C6503SP_06082016142950_6495877
2269141,"Ricoh USA, Inc.",Ricoh,MP C8003SP,MP C8003SP,,Multifunction Devices (MFD),Standard,Electro-photographic (EP),Color,80,Yes,6.2,324,,,60,19.2,32.4,29.4,,,,,,,"Wired > 20 MHz and < 500 MHz - 100/10 Mb/s Ethernet, Touch Panel Display - Color",11/01/2016,06/02/2016,"United States, Canada",ES_20367_MP C8003SP_06082016143231_6890094
2269413,"Ricoh USA, Inc.",Ricoh,Pro C5200S,Pro C5200S,,Multifunction Devices (MFD),Standard,Electro-photographic (EP),Color,65,Yes,6.2,324.9,,,60,23.4,140.4,43.8,,,,,,,"Wired > 20 MHz and < 500 MHz - 100/10 Mb/s Ethernet, Touch Panel Display - Color",01/01/2017,10/17/2016,"United States, Canada",ES_20367_Pro C5200S_06132016094821_5399853
2269418,"Ricoh USA, Inc.",Ricoh,Pro C5210S,Pro C5210S,,Multifunction Devices (MFD),Standard,Electro-photographic (EP),Color,80,Yes,7.4,387,,,60,24,141,43.8,,,,,,,"Wired > 20 MHz and < 500 MHz - 100/10 Mb/s Ethernet, Touch Panel Display - Color",01/01/2017,10/17/2016,"United States, Canada",ES_20367_Pro C5210S_06132016095157_4517611
2271952,"Ricoh USA, Inc.",Ricoh,SP C840DN,SP C840DN,,Printers,Standard,Electro-photographic (EP),Color,45,Yes,1.7,89.3,,,1,11.4,14.4,13.2,,,,,,,"Wired > 20 MHz and < 500 MHz - 100/10 Mb/s Ethernet, Touch Panel Display - Color",11/01/2016,07/06/2016,"United States, Canada",ES_20367_SP C840DN_07072016144549_6597734
2204892,"Shandong New Beiyang Information Technology Co., Ltd","SNBC, BEIYANG",Thermal Receipt Printer,BTP-R880NP,,Printers,Small,Direct Thermal (DT),Monochrome,18,No,,,3.25,0,2,,,,,,,,,,"Wireless - WiFi,Wired > 20 MHz and < 500 MHz - USB 2.x, None",01/05/2017,02/19/2014,"United States, Switzerland, Taiwan, Japan, Canada",ES_1101033_BTP-R880NP_02212014143733_2861486
2204893,"Shandong New Beiyang Information Technology Co., Ltd","SNBC, ORIENT",Receipt Printer,BTP-R980,,Printers,Small,Direct Thermal (DT),Monochrome,25,No,,,3.02,0,3,,,,,,,,,,"Wireless - WiFi,Wired > 20 MHz and < 500 MHz - USB 2.x, None",01/05/2017,02/19/2014,"United States, Switzerland, Taiwan, Japan, Canada",ES_1101033_BTP-R980_02212014144036_5836818
2204894,"Shandong New Beiyang Information Technology Co., Ltd","SNBC, ORIENT",Receipt Printer,BTP-R990,,Printers,Small,Direct Thermal (DT),Monochrome,24,No,,,3.62,0,3,,,,,,,,,,"Wireless - WiFi,Wired > 20 MHz and < 500 MHz - USB 2.x, None",01/05/2017,02/19/2014,"United States, Switzerland, Taiwan, Japan, Canada",ES_1101033_BTP-R990_02212014144230_8861122
2204896,"Shandong New Beiyang Information Technology Co., Ltd","SNBC, ORIENT",Receipt/Label Printer,BTP-R580III,"Receipt/Label Printer,BTP-L580II,; Receipt/Label Printer,BTP-L580IIC,; Receipt/Label Printer,BTP-L580IIP,; Receipt/Label Printer,BTP-R580II,",Printers,Small,Direct Thermal (DT),Monochrome,18,No,,,5.36,0,3,,,,,,,,,,"Wireless - WiFi,Wired > 20 MHz and < 500 MHz - USB 2.x, None",01/05/2017,02/19/2014,"United States, Switzerland, Taiwan, Japan, Canada",ES_1101033_BTP-R580III_02212014151448_9711706
2188182,Sharp Electronics Corporation,Sharp,MX-C300W,MX-C300W,,Multifunction Devices (MFD),Standard,Electro-photographic (EP),Color,30,Yes,2,106.5,,,0,20.4,41.4,35.4,,,,,,,"None, None",09/20/2013,08/15/2013,"United States, Canada",ES_1105798_SHARP ELECTRONICS CORP (121161) | MX-C300W_08162013104642_0002940
2194572,Sharp Electronics Corporation,Sharp,MX-M314N,MX-M314N,,Multifunction Devices (MFD),Standard,Electro-photographic (EP),Monochrome,31,Yes,2.1,107.7,,,0,9.6,43.2,37.8,,,,,,,"None, None",03/23/2012,11/15/2013,"United States, Canada",ES_1105798_SHARP ELECTRONICS CORP (121161) | MX-M314N_11152013212901_0941473
2195220,Sharp Electronics Corporation,Sharp,MX-C250,MX-C250,,Multifunction Devices (MFD),Standard,Electro-photographic (EP),Color,25,Yes,1.7,87.3,,,0,14.4,41.4,35.4,,,,,,,"None, None",11/18/2013,10/03/2013,"United States, Canada",ES_1105798_SHARP ELECTRONICS CORP (121161) | MX-C250_10042013182633_1193849
2195231,Sharp Electronics Corporation,Sharp,MX-6240N,MX-6240N,,Multifunction Devices (MFD),Standard,Electro-photographic (EP),Color,62,Yes,7,364.4,,,0,13.2,73.8,55.8,,,,,,,"None, None",04/05/2012,10/17/2013,"United States, Canada",ES_1105798_SHARP ELECTRONICS CORP (121161) | MX-6240N_10182013141142_5502153
2195232,Sharp Electronics Corporation,Sharp,MX-7040N,MX-7040N,,Multifunction Devices (MFD),Standard,Electro-photographic (EP),Color,70,Yes,7.5,388.5,,,0,8.4,72,57,,,,,,,"None, None",04/05/2012,10/17/2013,"United States, Canada",ES_1105798_SHARP ELECTRONICS CORP (121161) | MX-7040N_10182013141243_5563198
2197645,Sharp Electronics Corporation,Sharp,MX-M232D,MX-M232D,,Multifunction Devices (MFD),Standard,Electro-photographic (EP),Monochrome,23,Yes,1.6,83.8,,,0,12.6,37.8,34.8,,,,,,,"None, None",12/15/2011,12/02/2013,"United States, Canada",ES_1105798_Sharp Electronics Corp (36192) | MX-M232D_12032013180512_3912428
2204097,Sharp Electronics Corporation,Sharp,MX-C300P,MX-C300P,,Printers,Standard,Electro-photographic (EP),Color,30,Yes,2,105.5,,,0,10.2,40.8,34.8,,,,,,,"None, None",03/21/2014,01/27/2014,"United States, Canada",ES_1105798_Sharp Electronics Corp (36192) | MX-C300P_01292014130804_0884880
2211017,Sharp Electronics Corporation,Sharp,MX-C301,MX-C301,,Multifunction Devices (MFD),Standard,Electro-photographic (EP),Color,30,Yes,2.1,109.2,,,0,9.6,61.2,56.4,,,,,,,"None, None",07/14/2014,05/19/2014,"United States, Canada",ES_41229_MX-C301_05202014162744_3264674
2211018,Sharp Electronics Corporation,Sharp,MX-C301W,MX-C301W,,Multifunction Devices (MFD),Standard,Electro-photographic (EP),Color,30,Yes,2.1,109.2,,,0,13.2,59.4,49.2,,,,,,,"None, None",07/14/2014,05/19/2014,"United States, Canada",ES_41229_MX-C301W_05202014162756_3276197
2217151,Sharp Electronics Corporation,Sharp,MX-M654N,MX-M654N,,Multifunction Devices (MFD),Standard,Electro-photographic (EP),Monochrome,65,Yes,4.9,252.6,,,0,9.6,43.8,40.8,,,,,,,"None, None",10/15/2014,08/06/2014,"United States, Canada",ES_41229_MX-M654N_08072014201642_2602835
2217152,Sharp Electronics Corporation,Sharp,MX-M754N,MX-M754N,,Multifunction Devices (MFD),Standard,Electro-photographic (EP),Monochrome,75,Yes,5.5,287.4,,,0,9.6,43.8,40.8,,,,,,,"None, None",10/15/2014,08/06/2014,"United States, Canada",ES_41229_MX-M754N_08072014201704_2624925
2248040,Sharp Electronics Corporation,Sharp,MX-3070N,MX-3070N,,Multifunction Devices (MFD),Standard,Electro-photographic (EP),Color,30,Yes,1.7,88.4,,,0,7.8,33,30.6,,,,,,,"None, None",12/02/2015,09/10/2015,"United States, Canada",ES_41229_MX-3070N_09162015065235_6355809
2248042,Sharp Electronics Corporation,Sharp,MX-3570N,MX-3570N,,Multifunction Devices (MFD),Standard,Electro-photographic (EP),Color,35,Yes,2,104,,,0,7.8,32.4,30.6,,,,,,,"None, None",12/02/2015,09/10/2015,"United States, Canada",ES_41229_MX-3570N_09162015074025_9225217
2248045,Sharp Electronics Corporation,Sharp,MX-4070N,MX-4070N,,Multifunction Devices (MFD),Standard,Electro-photographic (EP),Color,40,Yes,2.1,109.2,,,0,8.4,31.2,30.6,,,,,,,"None, None",12/02/2015,09/10/2015,"United States, Canada",ES_41229_MX-4070N_09162015080001_0401092
2252916,Sharp Electronics Corporation,Sharp,MX-3050N,MX-3050N,,Multifunction Devices (MFD),Standard,Electro-photographic (EP),Color,30,Yes,1.8,93.6,,,0,13.2,31.8,29.4,,,,,,,"None, None",01/29/2016,11/09/2015,"United States, Canada",ES_41229_MX-3050N_11192015041508_6508296
2252917,Sharp Electronics Corporation,Sharp,MX-3550N,MX-3550N,,Multifunction Devices (MFD),Standard,Electro-photographic (EP),Color,35,Yes,2,104,,,0,12,36,29.4,,,,,,,"None, None",01/29/2016,11/09/2015,"United States, Canada",ES_41229_MX-3550N_11192015041541_6541862
2252918,Sharp Electronics Corporation,Sharp,MX-4050N,MX-4050N,,Multifunction Devices (MFD),Standard,Electro-photographic (EP),Color,40,Yes,2.3,119.6,,,0,9.6,32.4,29.4,,,,,,,"None, None",01/29/2016,11/09/2015,"United States, Canada",ES_41229_MX-4050N_11192015041657_6617298
2254148,Sharp Electronics Corporation,Sharp,MX-M1055,MX-M1055,,Multifunction Devices (MFD),Standard,Electro-photographic (EP),Monochrome,105,Yes,15.1,785.2,,,0,12,163.2,115.2,,,,,,,"None, None",02/19/2016,11/30/2015,"United States, Canada",ES_41229_MX-M1055_12032015060712_2832772
2254149,Sharp Electronics Corporation,Sharp,MX-M1205,MX-M1205,,Multifunction Devices (MFD),Standard,Electro-photographic (EP),Monochrome,120,Yes,16.7,868.4,,,0,12,163.8,117,,,,,,,"None, None",02/19/2016,11/30/2015,"United States, Canada",ES_41229_MX-M1205_12032015060823_2903451
2271956,"Ricoh USA, Inc.",Ricoh,SP C842DN,SP C842DN,,Printers,Standard,Electro-photographic (EP),Color,60,Yes,2.8,144.8,,,1,12,14.4,13.8,,,,,,,"Wired > 20 MHz and < 500 MHz - 100/10 Mb/s Ethernet, Touch Panel Display - Color",11/01/2016,07/06/2016,"United States, Canada",ES_20367_SP C842DN_07072016145131_5465974
2274484,"Ricoh USA, Inc.",Ricoh,SP C352DN,SP C352DN,,Printers,Standard,Electro-photographic (EP),Color,30,Yes,1.2,64,,,1,9.6,19.8,18,,,,,,,"Wired > 20 MHz and < 500 MHz - 100/10 Mb/s Ethernet, Touch Panel Display - Color",12/12/2016,08/08/2016,"United States, Canada",ES_20367_SP C352DN_08092016210212_9528240
2274616,"Ricoh USA, Inc.",Ricoh,Pro 8210,Pro 8210,,Printers,Standard,Electro-photographic (EP),Monochrome,111,Yes,14,726.7,,,60,10.8,321,54.6,,,,,,,"Wired > 20 MHz and < 500 MHz - 100/10 Mb/s Ethernet, Internal Disk Drive - Hard-Disk,Touch Panel Display - Color",11/14/2016,08/09/2016,"United States, Canada",ES_20367_Pro 8210_08112016113025_1565076
2274621,"Ricoh USA, Inc.",Ricoh,Pro 8220,Pro 8220,,Printers,Standard,Electro-photographic (EP),Monochrome,136,Yes,17.5,910.5,,,60,9.6,319.2,52.2,,,,,,,"Wired > 20 MHz and < 500 MHz - 100/10 Mb/s Ethernet, Internal Disk Drive - Hard-Disk,Touch Panel Display - Color",11/14/2016,08/09/2016,"United States, Canada",ES_20367_Pro 8220_08112016113313_4610445
2274622,"Ricoh USA, Inc.",Ricoh,Pro 8200S,Pro 8200S,,Multifunction Devices (MFD),Standard,Electro-photographic (EP),Monochrome,96,Yes,11.9,618.5,,,60,12,323.4,55.2,,,,,,,"Wired > 20 MHz and < 500 MHz - 100/10 Mb/s Ethernet, Internal Disk Drive - Hard-Disk,Scanners with non-CCFL Lamps - Light-Emitting Diodes (LED),Touch Panel Display - Color",11/14/2016,08/09/2016,"United States, Canada",ES_20367_Pro 8200S_08112016113913_3898387
2274625,"Ricoh USA, Inc.",Ricoh,Pro 8210S,Pro 8210S,,Multifunction Devices (MFD),Standard,Electro-photographic (EP),Monochrome,111,Yes,14,725.7,,,60,11.4,322.2,55.8,,,,,,,"Wired > 20 MHz and < 500 MHz - 100/10 Mb/s Ethernet, Internal Disk Drive - Hard-Disk,Scanners with non-CCFL Lamps - Light-Emitting Diodes (LED),Touch Panel Display - Color",11/14/2016,08/09/2016,"United States, Canada",ES_20367_Pro 8210S_08112016114352_5648125
2274628,"Ricoh USA, Inc.",Ricoh,Pro 8220S,Pro 8220S,,Multifunction Devices (MFD),Standard,Electro-photographic (EP),Monochrome,136,Yes,17.4,902.6,,,60,9.6,318.6,52.2,,,,,,,"Wired > 20 MHz and < 500 MHz - 100/10 Mb/s Ethernet, Internal Disk Drive - Hard-Disk,Scanners with non-CCFL Lamps - Light-Emitting Diodes (LED),Touch Panel Display - Color",11/14/2016,08/09/2016,"United States, Canada",ES_20367_Pro 8220S_08112016114759_9217645
2274637,"Ricoh USA, Inc.",Ricoh,MP 2555SP,MP 2555SP,,Multifunction Devices (MFD),Standard,Electro-photographic (EP),Monochrome,25,Yes,0.9,47.2,,,1,11.4,15.6,15,,,,,,,"Wired > 20 MHz and < 500 MHz - 100/10 Mb/s Ethernet, Internal Disk Drive - Hard-Disk,Touch Panel Display - Color",01/16/2017,08/10/2016,"United States, Canada",ES_20367_MP 2555SP_08112016115231_1561508
2274640,"Ricoh USA, Inc.",Ricoh,MP 2555SP AD,MP 2555SP AD,,Multifunction Devices (MFD),Standard,Electro-photographic (EP),Monochrome,25,Yes,0.9,47.2,,,1,11.4,15.6,15,,,,,,,"Wired > 20 MHz and < 500 MHz - 100/10 Mb/s Ethernet, Internal Disk Drive - Hard-Disk,Touch Panel Display - Color",01/16/2017,08/10/2016,"United States, Canada",ES_20367_MP 2555SP AD_08112016120242_5637016
2274643,"Ricoh USA, Inc.",Ricoh,MP 2555SPG,MP 2555SPG,,Multifunction Devices (MFD),Standard,Electro-photographic (EP),Monochrome,25,Yes,0.9,47.2,,,1,11.4,15.6,15,,,,,,,"Wired > 20 MHz and < 500 MHz - 100/10 Mb/s Ethernet, Internal Disk Drive - Hard-Disk,Touch Panel Display - Color",04/17/2017,08/10/2016,"United States, Canada",ES_20367_MP 2555SPG_08112016120310_6517966
2274646,"Ricoh USA, Inc.",Ricoh,MP 2555SP TE,MP 2555SP TE,,Multifunction Devices (MFD),Standard,Electro-photographic (EP),Monochrome,25,Yes,0.9,47.2,,,1,11.4,15.6,15,,,,,,,"Wired > 20 MHz and < 500 MHz - 100/10 Mb/s Ethernet, Internal Disk Drive - Hard-Disk,Touch Panel Display - Color",01/16/2017,08/10/2016,"United States, Canada",ES_20367_MP 2555SP TE_08112016120334_3621183
2274647,"Ricoh USA, Inc.",Ricoh,MP 3055SP,MP 3055SP,,Multifunction Devices (MFD),Standard,Electro-photographic (EP),Monochrome,30,Yes,1.1,59.2,,,1,16.2,15.6,15.6,,,,,,,"Wired > 20 MHz and < 500 MHz - 100/10 Mb/s Ethernet, Internal Disk Drive - Hard-Disk,Touch Panel Display - Color",01/16/2017,08/10/2016,"United States, Canada",ES_20367_MP 3055SP_08112016121930_5665086
2274650,"Ricoh USA, Inc.",Ricoh,MP 3055SP AD,MP 3055SP AD,,Multifunction Devices (MFD),Standard,Electro-photographic (EP),Monochrome,30,Yes,1.1,59.2,,,1,16.2,15.6,15.6,,,,,,,"Wired > 20 MHz and < 500 MHz - 100/10 Mb/s Ethernet, Internal Disk Drive - Hard-Disk,Touch Panel Display - Color",01/16/2017,08/10/2016,"United States, Canada",ES_20367_MP 3055SP AD_08112016122236_7969298
2274655,"Ricoh USA, Inc.",Ricoh,MP 3055SP TE,MP 3055SP TE,,Multifunction Devices (MFD),Standard,Electro-photographic (EP),Monochrome,30,Yes,1.1,59.2,,,1,16.2,15.6,15.6,,,,,,,"Wired > 20 MHz and < 500 MHz - 100/10 Mb/s Ethernet, Internal Disk Drive - Hard-Disk,Touch Panel Display - Color",01/16/2017,08/10/2016,"United States, Canada",ES_20367_MP 3055SP TE_08112016122318_2407435
2274656,"Ricoh USA, Inc.",Ricoh,MP 3055SPG,MP 3055SPG,,Multifunction Devices (MFD),Standard,Electro-photographic (EP),Monochrome,30,Yes,1.1,59.2,,,1,16.2,15.6,15.6,,,,,,,"Wired > 20 MHz and < 500 MHz - 100/10 Mb/s Ethernet, Internal Disk Drive - Hard-Disk,Touch Panel Display - Color",04/17/2017,08/10/2016,"United States, Canada",ES_20367_MP 3055SPG_08112016122257_6586449
2274657,"Ricoh USA, Inc.",Ricoh,MP 3555SP,MP 3555SP,,Multifunction Devices (MFD),Standard,Electro-photographic (EP),Monochrome,35,Yes,1.4,71.2,,,1,11.4,16.2,16.8,,,,,,,"Wired > 20 MHz and < 500 MHz - 100/10 Mb/s Ethernet, Internal Disk Drive - Hard-Disk,Touch Panel Display - Color",01/16/2017,08/10/2016,"United States, Canada",ES_20367_MP 3555SP_08112016124249_6198024
2274660,"Ricoh USA, Inc.",Ricoh,MP 3555SP AD,MP 3555SP AD,,Multifunction Devices (MFD),Standard,Electro-photographic (EP),Monochrome,35,Yes,1.4,71.2,,,1,11.4,16.2,16.8,,,,,,,"Wired > 20 MHz and < 500 MHz - 100/10 Mb/s Ethernet, Internal Disk Drive - Hard-Disk,Touch Panel Display - Color",01/16/2017,08/10/2016,"United States, Canada",ES_20367_MP 3555SP AD_08112016124404_8148760
2274663,"Ricoh USA, Inc.",Ricoh,MP 3555SPG,MP 3555SPG,,Multifunction Devices (MFD),Standard,Electro-photographic (EP),Monochrome,35,Yes,1.4,71.2,,,1,11.4,16.2,16.8,,,,,,,"Wired > 20 MHz and < 500 MHz - 100/10 Mb/s Ethernet, Internal Disk Drive - Hard-Disk,Touch Panel Display - Color",04/17/2017,08/10/2016,"United States, Canada",ES_20367_MP 3555SPG_08112016124428_5450926
2274666,"Ricoh USA, Inc.",Ricoh,MP 3555SP TE,MP 3555SP TE,,Multifunction Devices (MFD),Standard,Electro-photographic (EP),Monochrome,35,Yes,1.4,71.2,,,1,11.4,16.2,16.8,,,,,,,"Wired > 20 MHz and < 500 MHz - 100/10 Mb/s Ethernet, Internal Disk Drive - Hard-Disk,Touch Panel Display - Color",01/16/2017,08/10/2016,"United States, Canada",ES_20367_MP 3555SP TE_08112016124504_7147042
2263964,Sharp Electronics Corporation,Sharp,MX-5050N,MX-5050N,,Multifunction Devices (MFD),Standard,Electro-photographic (EP),Color,50,Yes,3.4,176.8,,,0,12,33.6,29.4,,,,,,,"None, None",05/31/2016,03/08/2016,"United States, Canada",ES_41229_MX-5050N_04132016012119_0479052
2263965,Sharp Electronics Corporation,Sharp,MX-5070N,MX-5070N,,Multifunction Devices (MFD),Standard,Electro-photographic (EP),Color,50,Yes,3.4,176.8,,,0,12,33.6,29.4,,,,,,,"None, None",05/31/2016,03/08/2016,"United States, Canada",ES_41229_MX-5070N_04132016012044_0444345
2263966,Sharp Electronics Corporation,Sharp,MX-6050N,MX-6050N,,Multifunction Devices (MFD),Standard,Electro-photographic (EP),Color,60,Yes,4,208,,,0,5.4,34.2,30,,,,,,,"None, None",05/31/2016,03/08/2016,"United States, Canada",ES_41229_MX-6050N_04132016012208_0528344
2282185,Sharp Electronics Corporation,Sharp,MX-M905,MX-M905,,Multifunction Devices (MFD),Standard,Electro-photographic (EP),Monochrome,90,Yes,12.2,634.4,,,0,14.4,114,103.2,,,,,,,"None, None",01/19/2017,10/20/2016,"United States, Canada",ES_41229_MX-M905_10212016084130_9290195
2287190,Sharp Electronics Corporation,Sharp,MX-6580N,MX-6580N,,Multifunction Devices (MFD),Standard,Electro-photographic (EP),Color,65,Yes,6.8,353.6,,,0,11.4,46.8,48.6,,,,,,,"None, None",04/27/2017,12/19/2016,"United States, Canada",ES_41229_MX-6580N_12282016064743_7663090
2287191,Sharp Electronics Corporation,Sharp,MX-7580N,MX-7580N,,Multifunction Devices (MFD),Standard,Electro-photographic (EP),Color,75,Yes,7.7,400.4,,,0,12,48,60,,,,,,,"None, None",04/27/2017,12/19/2016,"United States, Canada",ES_41229_MX-7580N_12282016070232_8552710
2302867,Sharp Electronics Corporation,Sharp,MX-7090N,MX-7090N,,Multifunction Devices (MFD),Standard,Electro-photographic (EP),Color,70,Yes,7.9,410.8,,,0,12,64.8,60.6,,,,,,,"None, None",12/24/2017,08/29/2017,"United States, Canada",ES_41229_MX-7090N_08282017082553_8753914
2302868,Sharp Electronics Corporation,Sharp,MX-8090N,MX-8090N,,Multifunction Devices (MFD),Standard,Electro-photographic (EP),Color,80,Yes,8.6,447.2,,,0,12.6,86.4,60.6,,,,,,,"None, None",12/24/2017,08/29/2017,"United States, Canada",ES_41229_MX-8090N_08282017082523_8723618
2302869,Sharp Electronics Corporation,Sharp,MX-M4050,MX-M4050,,Multifunction Devices (MFD),Standard,Electro-photographic (EP),Monochrome,40,Yes,2.3,119.6,,,0,7.8,31.2,44.4,,,,,,,"None, None",12/24/2017,08/28/2017,"United States, Canada",ES_41229_MX-M4050_08292017002538_6338474
2302870,Sharp Electronics Corporation,Sharp,MX-M4070,MX-M4070,,Multifunction Devices (MFD),Standard,Electro-photographic (EP),Monochrome,40,Yes,2.3,119.6,,,0,7.8,31.2,44.4,,,,,,,"None, None",12/24/2017,08/28/2017,"United States, Canada",ES_41229_MX-M4070_08292017003210_6730168
2302871,Sharp Electronics Corporation,Sharp,MX-M5050,MX-M5050,,Multifunction Devices (MFD),Standard,Electro-photographic (EP),Monochrome,50,Yes,2.9,150.8,,,0,7.8,31.2,43.2,,,,,,,"None, None",12/24/2017,08/28/2017,"United States, Canada",ES_41229_MX-M5050_08292017002653_6413841
2302872,Sharp Electronics Corporation,Sharp,MX-M5070,MX-M5070,,Multifunction Devices (MFD),Standard,Electro-photographic (EP),Monochrome,50,Yes,2.9,150.8,,,0,7.8,31.2,43.2,,,,,,,"None, None",12/24/2017,08/28/2017,"United States, Canada",ES_41229_MX-M5070_08292017002750_6470221
2302873,Sharp Electronics Corporation,Sharp,MX-M6050,MX-M6050,,Multifunction Devices (MFD),Standard,Electro-photographic (EP),Monochrome,60,Yes,3.4,176.8,,,0,7.8,31.2,44.4,,,,,,,"None, None",12/24/2017,08/28/2017,"United States, Canada",ES_41229_MX-M6050_08292017002851_6531905
2302874,Sharp Electronics Corporation,Sharp,MX-M6070,MX-M6070,,Multifunction Devices (MFD),Standard,Electro-photographic (EP),Monochrome,60,Yes,3.4,176.8,,,0,7.8,31.2,44.4,,,,,,,"None, None",12/24/2017,08/28/2017,"United States, Canada",ES_41229_MX-M6070_08292017002950_6590831
2305160,Sharp Electronics Corporation,Sharp,MX-M3050,MX-M3050,,Multifunction Devices (MFD),Standard,Electro-photographic (EP),Monochrome,30,Yes,1.8,93.6,,,0,9.6,33.6,32.4,,,,,,,"None, None",12/21/2017,10/18/2017,"United States, Canada",ES_41229_MX-M3050_10192017055654_2614346
2305161,Sharp Electronics Corporation,Sharp,MX-M3070,MX-M3070,,Multifunction Devices (MFD),Standard,Electro-photographic (EP),Monochrome,30,Yes,1.8,93.6,,,0,9.6,33.6,32.4,,,,,,,"None, None",12/21/2017,10/18/2017,"United States, Canada",ES_41229_MX-M3070_10192017055855_2735396
2305162,Sharp Electronics Corporation,Sharp,MX-M3550,MX-M3550,,Multifunction Devices (MFD),Standard,Electro-photographic (EP),Monochrome,35,Yes,2.1,109.2,,,0,8.4,33.6,31.2,,,,,,,"None, None",12/21/2017,10/18/2017,"United States, Canada",ES_41229_MX-M3550_10192017055548_2548778
2305163,Sharp Electronics Corporation,Sharp,MX-M3570,MX-M3570,,Multifunction Devices (MFD),Standard,Electro-photographic (EP),Monochrome,35,Yes,2.1,109.2,,,0,8.4,33.6,31.2,,,,,,,"None, None",12/21/2017,10/18/2017,"United States, Canada",ES_41229_MX-M3570_10192017055743_2663167
2306794,Sharp Electronics Corporation,Sharp,MX-B355W,MX-B355W,,Multifunction Devices (MFD),Standard,Electro-photographic (EP),Monochrome,35,Yes,2,104,,,0,9,40.2,37.2,,,,,,,"None, None",01/18/2018,10/23/2017,"United States, Canada",ES_41229_MX-B355W_11262017234615_9975914
2306796,Sharp Electronics Corporation,Sharp,MX-B455W,MX-B455W,,Multifunction Devices (MFD),Standard,Electro-photographic (EP),Monochrome,45,Yes,2.5,130,,,0,8.4,41.4,37.2,,,,,,,"None, None",01/18/2018,10/23/2017,"United States, Canada",ES_41229_MX-B455W_11262017234724_0044578
2307095,Sharp Electronics Corporation,Sharp,MX-3070V,MX-3070V,,Multifunction Devices (MFD),Standard,Electro-photographic (EP),Color,30,Yes,1.7,88.4,,,0,7.8,33,30.6,,,,,,,"None, None",12/21/2017,10/23/2017,"United States, Canada",ES_41229_MX-3070V_11302017233816_5096517
2307096,Sharp Electronics Corporation,Sharp,MX-3570V,MX-3570V,,Multifunction Devices (MFD),Standard,Electro-photographic (EP),Color,35,Yes,2,104,,,0,7.8,32.4,30.6,,,,,,,"None, None",12/21/2017,10/23/2017,"United States, Canada",ES_41229_MX-3570V_11302017233914_5154116
2307215,Sharp Electronics Corporation,Sharp,MX-5050V,MX-5050V,,Multifunction Devices (MFD),Standard,Electro-photographic (EP),Color,50,Yes,3.4,176.8,,,0,12,33.6,29.4,,,,,,,"None, None",01/18/2018,10/23/2017,"United States, Canada",ES_41229_MX-5050V_12032017232804_3684172
2307216,Sharp Electronics Corporation,Sharp,MX-5070V,MX-5070V,,Multifunction Devices (MFD),Standard,Electro-photographic (EP),Color,50,Yes,3.4,176.8,,,0,12,33.6,29.4,,,,,,,"None, None",01/18/2018,10/23/2017,"United States, Canada",ES_41229_MX-5070V_12032017232553_3553574
2307217,Sharp Electronics Corporation,Sharp,MX-6050V,MX-6050V,,Multifunction Devices (MFD),Standard,Electro-photographic (EP),Color,60,Yes,4,208,,,0,5.4,34.2,30,,,,,,,"None, None",01/18/2018,10/23/2017,"United States, Canada",ES_41229_MX-6050V_12032017232902_3742030
2274667,"Ricoh USA, Inc.",Ricoh,MP 4055SP,MP 4055SP,,Multifunction Devices (MFD),Standard,Electro-photographic (EP),Monochrome,40,Yes,1.6,82.2,,,1,12.6,19.2,18.6,,,,,,,"Wired > 20 MHz and < 500 MHz - 100/10 Mb/s Ethernet, Internal Disk Drive - Hard-Disk,Touch Panel Display - Color",01/16/2017,08/10/2016,"United States, Canada",ES_20367_MP 4055SP_08112016125202_2588424
2274670,"Ricoh USA, Inc.",Ricoh,MP 4055SPG,MP 4055SPG,,Multifunction Devices (MFD),Standard,Electro-photographic (EP),Monochrome,40,Yes,1.6,82.2,,,1,12.6,19.2,18.6,,,,,,,"Wired > 20 MHz and < 500 MHz - 100/10 Mb/s Ethernet, Internal Disk Drive - Hard-Disk,Touch Panel Display - Color",04/17/2017,08/10/2016,"United States, Canada",ES_20367_MP 4055SPG_08112016125258_1334491
