ENERGY STAR Unique ID,ENERGY STAR Partner,Brand Name,Model Name,Model Number,Additional Model Information,Fuel Type,Furnace is ENERGY STAR Certified in,Efficiency (AFUE),Capable of Two Way Communication?,Date Available On Market,Date Qualified,Markets,CB Model Identifier,Can Integrate Hot Water Heating,Meets ENERGY STAR Most Efficient 2019 Criteria
2312115,Carrier Corporation,Carrier,CARRIER,59TP6A040E17--12,,"Natural Gas,Propane Gas",All,96,Not Applicable,07/06/2013,04/18/2018,"United States, Canada",ES_1020846_59TP6A040E17--12_03062018061015_2706306,No,No
2312127,Carrier Corporation,Carrier,CARRIER,59TP6A060E14--12,,"Natural Gas,Propane Gas",All,95,Not Applicable,07/06/2013,04/18/2018,"United States, Canada",ES_1020846_59TP6A060E14--12_03062018061246_0863564,No,No
2312142,Carrier Corporation,Carrier,CARRIER,59SP5A026E14--10,,"Natural Gas,Propane Gas",All,96,Not Applicable,03/01/2015,03/06/2018,Canada,ES_1020846_59SP5A026E14--10_03062018061707_6300408,No,No
2312146,Carrier Corporation,Carrier,CARRIER,59MN7A060V17--14*D,,"Natural Gas,Propane Gas",All,95,Other/Proprietary,06/20/2011,04/18/2018,"United States, Canada",ES_1020846_59MN7A060V17--14*D_03062018061821_6584418,No,No
2312158,Carrier Corporation,Carrier,CARRIER,59MN7A060V21--20*D,,"Natural Gas,Propane Gas",All,96.7,Other/Proprietary,11/07/2011,04/18/2018,"United States, Canada",ES_1020846_59MN7A060V21--20*D_03062018062105_5132433,No,No
2312170,Carrier Corporation,Carrier,CARRIER,59MN7A080V17--14*D,,"Natural Gas,Propane Gas",All,95,Other/Proprietary,08/03/2011,04/18/2018,"United States, Canada",ES_1020846_59MN7A080V17--14*D_03062018062358_0800366,No,No
2312183,Carrier Corporation,Carrier,CARRIER,59MN7A100V21--22*D,,"Natural Gas,Propane Gas",All,95,Other/Proprietary,11/23/2011,04/18/2018,"United States, Canada",ES_1020846_59MN7A100V21--22*D_03062018062620_4520686,No,No
2312195,Carrier Corporation,Carrier,CARRIER,59MN7A120V24--22*D,,"Natural Gas,Propane Gas",All,95,Other/Proprietary,06/27/2011,04/18/2018,"United States, Canada",ES_1020846_59MN7A120V24--22*D_03062018062849_9024637,No,No
2312207,Carrier Corporation,Carrier,CARRIER,59SP5A026E14--10*D,,"Natural Gas,Propane Gas",All,95,Not Applicable,03/01/2015,03/06/2018,Canada,ES_1020846_59SP5A026E14--10*D_03062018063110_2886661,No,No
2312209,Carrier Corporation,Carrier,CARRIER,59SP5A040E14--10*D,,"Natural Gas,Propane Gas",All,95,Not Applicable,09/06/2011,03/06/2018,Canada,ES_1020846_59SP5A040E14--10*D_03062018063218_9387633,No,No
2312211,Carrier Corporation,Carrier,CARRIER,59SP5A040E17--12*D,,"Natural Gas,Propane Gas",All,95,Not Applicable,07/06/2013,03/06/2018,Canada,ES_1020846_59SP5A040E17--12*D_03062018063315_1975056,No,No
2314834,Carrier Corporation,Carrier,CARRIER,59TP6A080E21--20*D,,"Natural Gas,Propane Gas",All,95,Not Applicable,03/01/2012,04/18/2018,"United States, Canada",ES_1020846_59TP6A080E21--20*D_03272018200541_0472568,No,No
2314868,Carrier Corporation,Carrier,CARRIER,59MN7A080V21--20*D,,"Natural Gas,Propane Gas",All,95,Other/Proprietary,11/23/2011,04/18/2018,"United States, Canada",ES_1020846_59MN7A080V21--20*D_03272018202012_7085726,No,No
2314880,Carrier Corporation,Carrier,CARRIER,59TP6A080E17--16*D,,"Natural Gas,Propane Gas",All,95,Not Applicable,09/06/2011,04/18/2018,"United States, Canada",ES_1020846_59TP6A080E17--16*D_03272018202230_2438686,No,No
2314904,Carrier Corporation,Carrier,CARRIER,59TP6A060E14--12*D,,"Natural Gas,Propane Gas",All,95,Not Applicable,07/06/2013,04/18/2018,"United States, Canada",ES_1020846_59TP6A060E14--12*D_03272018203407_3999103,No,No
2314927,Carrier Corporation,Carrier,CARRIER,59TP6A040E14--10*D,,"Natural Gas,Propane Gas",All,95,Not Applicable,09/06/2011,04/18/2018,"United States, Canada",ES_1020846_59TP6A040E14--10*D_03272018203508_3540622,No,No
2314951,Carrier Corporation,Carrier,CARRIER,59TN6A120V24--22*D,,"Natural Gas,Propane Gas",All,95,Not Applicable,01/06/2012,03/27/2018,"United States, Canada",ES_1020846_59TN6A120V24--22*D_03272018204006_3941705,No,No
2313613,"Goodman Manufacturing Company, L.P.",Daikin,Communicating 2-stage Furnace,DC96VC1205DN,,"Natural Gas,Propane Gas",All,96.1,Climate Talk,09/01/2014,02/02/2019,"United States, Canada",ES_1035638_DC96VC1205DN_03242018214825_7540879,No,No
2313615,"Goodman Manufacturing Company, L.P.",Daikin,Non Communicating 2-stage Furnace,DM96VE0803BN,,"Natural Gas,Propane Gas",All,96.1,Not Applicable,09/15/2014,02/02/2019,"United States, Canada",ES_1035638_DM96VE0803BN_03242018214947_4115399,No,No
2313618,"Goodman Manufacturing Company, L.P.",Daikin,Modulating Furnace,DM97MC0603BN,,"Natural Gas,Propane Gas",All,98,Climate Talk,04/15/2015,02/02/2019,"United States, Canada",ES_1035638_DM97MC0603BN_03242018215109_1977457,No,No
2313621,"Goodman Manufacturing Company, L.P.",Daikin,Non Communicating 2-stage Furnace,DM96VE1004CN,,"Natural Gas,Propane Gas",All,96.1,Not Applicable,09/15/2014,02/02/2019,"United States, Canada",ES_1035638_DM96VE1004CN_03242018215319_6735479,No,No
2313624,"Goodman Manufacturing Company, L.P.",Daikin,Non Communicating 2-stage Furnace,DM96VE1205DN,,"Natural Gas,Propane Gas",All,96.1,Not Applicable,09/15/2014,02/02/2019,"United States, Canada",ES_1035638_DM96VE1205DN_03242018215506_4539236,No,No
2313627,"Goodman Manufacturing Company, L.P.",Daikin,Modulating Furnace,DM97MC0804CN,,"Natural Gas,Propane Gas",All,98,Climate Talk,04/15/2015,02/02/2019,"United States, Canada",ES_1035638_DM97MC0804CN_03242018215648_7305436,No,No
2313630,"Goodman Manufacturing Company, L.P.",Daikin,Modulating Furnace,DM97MC0803BN,,"Natural Gas,Propane Gas",All,97,Climate Talk,09/23/2014,02/02/2019,"United States, Canada",ES_1035638_DM97MC0803BN_03242018215829_8261492,No,No
2313633,"Goodman Manufacturing Company, L.P.",Daikin,Modulating Furnace,DM97MC1005CN,,"Natural Gas,Propane Gas",All,97,Climate Talk,09/23/2014,02/02/2019,"United States, Canada",ES_1035638_DM97MC1005CN_03242018215958_9731864,No,No
2313636,"Goodman Manufacturing Company, L.P.",Daikin,Modulating Furnace,DC97MC1005CN,,"Natural Gas,Propane Gas",All,97,Climate Talk,09/23/2014,02/02/2019,"United States, Canada",ES_1035638_DC97MC1005CN_03242018220201_9975718,No,No
2313639,"Goodman Manufacturing Company, L.P.",Daikin,Modulating Furnace,DM97MC1205DN,,"Natural Gas,Propane Gas",All,97,Climate Talk,09/23/2014,02/02/2019,"United States, Canada",ES_1035638_DM97MC1205DN_03242018220356_2325881,No,No
2313642,"Goodman Manufacturing Company, L.P.",Daikin,Modulating Furnace,DC97MC0603BN,,"Natural Gas,Propane Gas",All,97,Climate Talk,09/23/2014,02/02/2019,"United States, Canada",ES_1035638_DC97MC0603BN_03242018220521_7918881,No,No
2313645,"Goodman Manufacturing Company, L.P.",Daikin,Modulating Furnace,DC97MC0803BN,,"Natural Gas,Propane Gas",All,97,Climate Talk,09/23/2014,02/02/2019,"United States, Canada",ES_1035638_DC97MC0803BN_03242018220659_8461017,No,No
2313648,"Goodman Manufacturing Company, L.P.",Daikin,Modulating Furnace,DC97MC0804CN,,"Natural Gas,Propane Gas",All,97,Climate Talk,09/23/2014,02/02/2019,"United States, Canada",ES_1035638_DC97MC0804CN_03242018220814_1427223,No,No
2313651,"Goodman Manufacturing Company, L.P.",Daikin,Non Communicating 2-stage Furnace,DM96VE0302BN,,"Natural Gas,Propane Gas",All,96.1,Not Applicable,02/15/2015,02/02/2019,"United States, Canada",ES_1035638_DM96VE0302BN_03242018220939_8656425,No,No
2313654,"Goodman Manufacturing Company, L.P.",Daikin,Non Communicating 2-stage Furnace,DM96VE0804CN,,"Natural Gas,Propane Gas",All,96.1,Not Applicable,08/01/2016,02/02/2019,"United States, Canada",ES_1035638_DM96VE0804CN_03242018221112_2416119,No,No
2313657,"Goodman Manufacturing Company, L.P.",Daikin,Non Communicating 2-stage Furnace,DM96VE1005CN,,"Natural Gas,Propane Gas",All,96.1,Not Applicable,08/01/2016,02/02/2019,"United States, Canada",ES_1035638_DM96VE1005CN_03242018221634_8411307,No,No
2313660,"Goodman Manufacturing Company, L.P.",Daikin,Communicating 2-stage Furnace,DM96VC1005DN,,"Natural Gas,Propane Gas",All,96.1,Climate Talk,06/12/2017,02/02/2019,"United States, Canada",ES_1035638_DM96VC1005DN_03242018221829_7904550,No,No
2313663,"Goodman Manufacturing Company, L.P.",Daikin,Non-Communicating 2-stage Furnace,DC96VE0403BN,,"Natural Gas,Propane Gas",All,96.1,Not Applicable,07/03/2017,02/02/2019,"United States, Canada",ES_1035638_DC96VE0403BN_03242018222052_4165362,No,No
2313665,"Goodman Manufacturing Company, L.P.",Daikin,Non-Communicating 2-stage Furnace,DC96VE0603BN,,"Natural Gas,Propane Gas",All,96.1,Not Applicable,07/03/2017,02/02/2019,"United States, Canada",ES_1035638_DC96VE0603BN_03242018222228_9767435,No,No
2313669,"Goodman Manufacturing Company, L.P.",Daikin,Non-Communicating 2-stage Furnace,DC96VE0803BN,,"Natural Gas,Propane Gas",All,96.1,Not Applicable,07/03/2017,02/02/2019,"United States, Canada",ES_1035638_DC96VE0803BN_03242018222443_2736361,No,No
2314379,"Goodman Manufacturing Company, L.P.",Daikin,Non-Communicating 2-stage Furnace,DC96VE1005CN,,"Natural Gas,Propane Gas",All,96.1,Not Applicable,07/03/2017,02/02/2019,"United States, Canada",ES_1035638_DC96VE1005CN_03272018132849_3927504,No,No
2315196,"Goodman Manufacturing Company, L.P.",Daikin,Non-Communicating 2-stage Furnace,DM96VE0303AN,,"Natural Gas,Propane Gas",All,96.1,Not Applicable,10/16/2017,02/02/2019,"United States, Canada",ES_1035638_DM96VE0303AN_03282018132104_1456644,No,No
2316098,"Goodman Manufacturing Company, L.P.",Daikin,Non-Communicating 2-stage Furnace,DM96VE0403AN,,"Natural Gas,Propane Gas",All,96.1,Not Applicable,10/16/2017,02/02/2019,"United States, Canada",ES_1035638_DM96VE0403AN_03282018145906_2388265,No,No
2323816,"Goodman Manufacturing Company, L.P.",Daikin,Communicating 2-stage Furnace,DM96VC0603BN,,"Natural Gas,Propane Gas",All,96.1,Climate Talk,09/01/2014,02/02/2019,"United States, Canada",ES_1035638_DM96VC0603BN_08012018234100_2210696,No,No
2313059,"Goodman Manufacturing Company, L.P.",Goodman,Non-Communicating 2-stage Furnace,GMEC960603AN,,"Natural Gas,Propane Gas",All,96.1,Not Applicable,10/16/2017,02/02/2019,"United States, Canada",ES_1035638_GMEC960603AN_03222018235830_6406362,No,No
2313062,"Goodman Manufacturing Company, L.P.",Goodman,Communicating 2-stage Furnace,GMVC960803BN,,"Natural Gas,Propane Gas",All,96.1,Climate Talk,09/01/2014,03/29/2018,"United States, Canada",ES_1035638_GMVC960803BN_03222018235954_1020323,No,No
2313580,"Goodman Manufacturing Company, L.P.",Goodman,Communicating 2-stage Furnace,GMVC960403BN,,"Natural Gas,Propane Gas",All,96.1,Climate Talk,09/01/2014,03/29/2018,"United States, Canada",ES_1035638_GMVC960403BN_03242018213150_9384041,No,No
2313584,"Goodman Manufacturing Company, L.P.",Goodman,Communicating 2-stage Furnace,GCVC960603BN,,"Natural Gas,Propane Gas",All,96.1,Climate Talk,09/01/2014,03/29/2018,"United States, Canada",ES_1035638_GCVC960603BN_03242018213605_5007583,No,No
2313587,"Goodman Manufacturing Company, L.P.",Goodman,Communicating 2-stage Furnace,GCVC960403BN,,"Natural Gas,Propane Gas",All,96.1,Climate Talk,09/01/2014,03/29/2018,"United States, Canada",ES_1035638_GCVC960403BN_03242018213812_5938358,No,No
2315577,Carrier Corporation,Carrier,OVM112-BF,OVM112-BF,,Oil,All,85.4,Not Applicable,02/01/2013,03/28/2018,"United States, Canada",ES_1020846_OVM112-BF_03282018145228_3560205,No,No
2315578,Carrier Corporation,Carrier,OVM112-BNX,OVM112-BNX,,Oil,All,85.3,Not Applicable,02/01/2013,03/28/2018,"United States, Canada",ES_1020846_OVM112-BNX_03282018145230_8478438,No,No
2315579,Carrier Corporation,Carrier,OVM112-CAR,OVM112-CAR,,Oil,All,85.3,Not Applicable,02/01/2013,03/28/2018,"United States, Canada",ES_1020846_OVM112-CAR_03282018145232_9700720,No,No
2315580,Carrier Corporation,Carrier,OVM112-RBF,OVM112-RBF,,Oil,All,85.3,Not Applicable,02/01/2013,03/28/2018,"United States, Canada",ES_1020846_OVM112-RBF_03282018145234_8522648,No,No
2315581,Carrier Corporation,Carrier,OVM112-RF,OVM112-RF,,Oil,All,85.4,Not Applicable,02/01/2013,03/28/2018,"United States, Canada",ES_1020846_OVM112-RF_03282018145236_1696778,No,No
2315582,Carrier Corporation,Carrier,OVM126-BNX,OVM126-BNX,,Oil,All,85.3,Not Applicable,02/01/2013,03/28/2018,"United States, Canada",ES_1020846_OVM126-BNX_03282018145238_2711317,No,No
2315583,Carrier Corporation,Carrier,OVM126-RBF,OVM126-RBF,,Oil,All,86.1,Not Applicable,02/01/2013,03/28/2018,"United States, Canada",ES_1020846_OVM126-RBF_03282018145240_6549755,No,No
2315584,Carrier Corporation,Carrier,OVM126-RF,OVM126-RF,,Oil,All,86,Not Applicable,02/01/2013,03/28/2018,"United States, Canada",ES_1020846_OVM126-RF_03282018145242_9516141,No,No
2315585,Carrier Corporation,Carrier,OVM154-BNX,OVM154-BNX,,Oil,All,85.1,Not Applicable,02/01/2013,03/28/2018,"United States, Canada",ES_1020846_OVM154-BNX_03282018145244_9102220,No,No
2315586,Carrier Corporation,Carrier,OVM154-RBF,OVM154-RBF,,Oil,All,85,Not Applicable,02/01/2013,03/28/2018,"United States, Canada",ES_1020846_OVM154-RBF_03282018145246_4228197,No,No
2315587,Carrier Corporation,Carrier,OVM154-RF,OVM154-RF,,Oil,All,85,Not Applicable,02/01/2013,03/28/2018,"United States, Canada",ES_1020846_OVM154-RF_03282018145248_7717971,No,No
2315588,Carrier Corporation,Carrier,OVL077-BF,OVL077-BF,,Oil,All,85.7,Not Applicable,02/01/2013,03/28/2018,"United States, Canada",ES_1020846_OVL077-BF_03282018145250_5144459,No,No
2315589,Carrier Corporation,Carrier,OVL077-BNX,OVL077-BNX,,Oil,All,86.9,Not Applicable,02/01/2013,03/28/2018,"United States, Canada",ES_1020846_OVL077-BNX_03282018145252_5810334,No,No
2315590,Carrier Corporation,Carrier,OVL077-CAR,OVL077-CAR,,Oil,All,85.9,Not Applicable,02/01/2013,03/28/2018,"United States, Canada",ES_1020846_OVL077-CAR_03282018145255_7348260,No,No
2315591,Carrier Corporation,Carrier,OVL077-RBF,OVL077-RBF,,Oil,All,86.7,Not Applicable,02/01/2013,03/28/2018,"United States, Canada",ES_1020846_OVL077-RBF_03282018145257_4426085,No,No
2315592,Carrier Corporation,Carrier,OVL077-RF,OVL077-RF,,Oil,All,86.6,Not Applicable,02/01/2013,03/28/2018,"United States, Canada",ES_1020846_OVL077-RF_03282018145259_1503909,No,No
2315593,Carrier Corporation,Carrier,OVL095-BF,OVL095-BF,,Oil,All,87.1,Not Applicable,02/01/2013,03/28/2018,"United States, Canada",ES_1020846_OVL095-BF_03282018145301_3913887,No,No
2315594,Carrier Corporation,Carrier,OVL095-BNX,OVL095-BNX,,Oil,All,87,Not Applicable,02/01/2013,03/28/2018,"United States, Canada",ES_1020846_OVL095-BNX_03282018145303_4372019,No,No
2315595,Carrier Corporation,Carrier,OVL095-CAR,OVL095-CAR,,Oil,All,87.5,Not Applicable,02/01/2013,03/28/2018,"United States, Canada",ES_1020846_OVL095-CAR_03282018145305_5386557,No,No
2315596,Carrier Corporation,Carrier,OVL095-RBF,OVL095-RBF,,Oil,All,87.2,Not Applicable,02/01/2013,03/28/2018,"United States, Canada",ES_1020846_OVL095-RBF_03282018145307_0861199,No,No
2315597,Carrier Corporation,Carrier,OVL095-RF,OVL095-RF,,Oil,All,86.6,Not Applicable,02/01/2013,03/28/2018,"United States, Canada",ES_1020846_OVL095-RF_03282018145309_3478920,No,No
2315598,Carrier Corporation,Carrier,OVL098-BF,OVL098-BF,,Oil,All,85.1,Not Applicable,02/01/2013,03/28/2018,"United States, Canada",ES_1020846_OVL098-BF_03282018145311_9476948,No,No
2315599,Carrier Corporation,Carrier,OVL098-BNX,OVL098-BNX,,Oil,All,85.2,Not Applicable,02/01/2013,03/28/2018,"United States, Canada",ES_1020846_OVL098-BNX_03282018145313_6554773,No,No
2315600,Carrier Corporation,Carrier,OVL098-CAR,OVL098-CAR,,Oil,All,85.2,Not Applicable,02/01/2013,03/28/2018,"United States, Canada",ES_1020846_OVL098-CAR_03282018145315_0600955,No,No
2315601,Carrier Corporation,Carrier,OVL098-RBF,OVL098-RBF,,Oil,All,85,Not Applicable,02/01/2013,03/28/2018,"United States, Canada",ES_1020846_OVL098-RBF_03282018145317_3567341,No,No
2315602,Carrier Corporation,Carrier,OVL098-RF,OVL098-RF,,Oil,All,85.2,Not Applicable,02/01/2013,03/28/2018,"United States, Canada",ES_1020846_OVL098-RF_03282018145319_5453931,No,No
2315603,Carrier Corporation,Carrier,OVL112-BF,OVL112-BF,,Oil,All,86.3,Not Applicable,02/01/2013,03/28/2018,"United States, Canada",ES_1020846_OVL112-BF_03282018145321_9500112,No,No
2315604,Carrier Corporation,Carrier,OVL112-BNX,OVL112-BNX,,Oil,All,85.9,Not Applicable,02/01/2013,03/28/2018,"United States, Canada",ES_1020846_OVL112-BNX_03282018145323_7134344,No,No
2315605,Carrier Corporation,Carrier,OVL112-CAR,OVL112-CAR,,Oil,All,86.4,Not Applicable,02/01/2013,03/28/2018,"United States, Canada",ES_1020846_OVL112-CAR_03282018145325_6512680,No,No
2315606,Carrier Corporation,Carrier,OVM070-BF,OVM070-BF,,Oil,All,85.2,Not Applicable,02/01/2013,11/05/2018,"United States, Canada",ES_1020846_OVM070-BF_03282018145327_3986491,No,No
2315607,Carrier Corporation,Carrier,OVL112-RBF,OVL112-RBF,,Oil,All,86.5,Not Applicable,02/01/2013,03/28/2018,"United States, Canada",ES_1020846_OVL112-RBF_03282018145327_8050607,No,No
2315608,Carrier Corporation,Carrier,OVM070-BNX,OVM070-BNX,,Oil,All,86.1,Not Applicable,02/01/2013,11/05/2018,"United States, Canada",ES_1020846_OVM070-BNX_03282018145329_4411602,No,No
2315609,Carrier Corporation,Carrier,OVL112-RF,OVL112-RF,,Oil,All,86.1,Not Applicable,02/01/2013,03/28/2018,"United States, Canada",ES_1020846_OVL112-RF_03282018145330_7429725,No,No
2315610,Carrier Corporation,Carrier,OVM070-CAR,OVM070-CAR,,Oil,All,86.2,Not Applicable,02/01/2013,11/05/2018,"United States, Canada",ES_1020846_OVM070-CAR_03282018145332_2918669,No,No
2315611,Carrier Corporation,Carrier,OVL126-BNX,OVL126-BNX,,Oil,All,86.6,Not Applicable,02/01/2013,03/28/2018,"United States, Canada",ES_1020846_OVL126-BNX_03282018145333_2140999,No,No
2315612,Carrier Corporation,Carrier,OVM070-RBF,OVM070-RBF,,Oil,All,85.1,Not Applicable,02/01/2013,11/05/2018,"United States, Canada",ES_1020846_OVM070-RBF_03282018145336_4183595,No,No
2315613,Carrier Corporation,Carrier,OVL126-RBF,OVL126-RBF,,Oil,All,87.5,Not Applicable,02/01/2013,03/28/2018,"United States, Canada",ES_1020846_OVL126-RBF_03282018145337_4518740,No,No
2315614,Carrier Corporation,Carrier,OVM070-RF,OVM070-RF,,Oil,All,86.4,Not Applicable,02/01/2013,11/05/2018,"United States, Canada",ES_1020846_OVM070-RF_03282018145339_2515938,No,No
2315615,Carrier Corporation,Carrier,OVL126-RF,OVL126-RF,,Oil,All,86.6,Not Applicable,02/01/2013,03/28/2018,"United States, Canada",ES_1020846_OVL126-RF_03282018145340_4246523,No,No
2315616,Carrier Corporation,Carrier,OVM084-BF,OVM084-BF,,Oil,All,85.1,Not Applicable,02/01/2013,11/05/2018,"United States, Canada",ES_1020846_OVM084-BF_03282018145341_4751976,No,No
2315617,Carrier Corporation,Carrier,OVL154-BNX,OVL154-BNX,,Oil,All,85.5,Not Applicable,02/01/2013,03/28/2018,"United States, Canada",ES_1020846_OVL154-BNX_03282018145343_3974306,No,No
2315618,Carrier Corporation,Carrier,OVM084-BNX,OVM084-BNX,,Oil,All,85.4,Not Applicable,02/01/2013,11/05/2018,"United States, Canada",ES_1020846_OVM084-BNX_03282018145345_3366944,No,No
2315619,Carrier Corporation,Carrier,OVL154-RBF,OVL154-RBF,,Oil,All,86.2,Not Applicable,02/01/2013,03/28/2018,"United States, Canada",ES_1020846_OVL154-RBF_03282018145346_0670447,No,No
2315620,Carrier Corporation,Carrier,OVM084-CAR,OVM084-CAR,,Oil,All,85.4,Not Applicable,02/01/2013,11/05/2018,"United States, Canada",ES_1020846_OVM084-CAR_03282018145347_8667644,No,No
2315621,Carrier Corporation,Carrier,OVL154-RF,OVL154-RF,,Oil,All,85.8,Not Applicable,02/01/2013,03/28/2018,"United States, Canada",ES_1020846_OVL154-RF_03282018145349_3953260,No,No
2315622,Carrier Corporation,Carrier,OVM084-RBF,OVM084-RBF,,Oil,All,85,Not Applicable,02/01/2013,11/05/2018,"United States, Canada",ES_1020846_OVM084-RBF_03282018145350_0521999,No,No
2315624,Carrier Corporation,Carrier,OVM084-RF,OVM084-RF,,Oil,All,85.9,Not Applicable,02/01/2013,11/05/2018,"United States, Canada",ES_1020846_OVM084-RF_03282018145353_1329577,No,No
2315626,Carrier Corporation,Carrier,OVM095-BF,OVM095-BF,,Oil,All,85.3,Not Applicable,02/01/2013,02/02/2019,"United States, Canada",ES_1020846_OVM095-BF_03282018145357_9944544,No,No
2315628,Carrier Corporation,Carrier,OVM095-BNX,OVM095-BNX,,Oil,All,85.8,Not Applicable,02/01/2013,02/02/2019,"United States, Canada",ES_1020846_OVM095-BNX_03282018145400_0195716,No,No
2315630,Carrier Corporation,Carrier,OVM095-CAR,OVM095-CAR,,Oil,All,85.2,Not Applicable,02/01/2013,02/02/2019,"United States, Canada",ES_1020846_OVM095-CAR_03282018145402_3544568,No,No
2315683,Carrier Corporation,Carrier,OVM095-RBF,OVM095-RBF,,Oil,All,85.5,Not Applicable,02/01/2013,02/02/2019,"United States, Canada",ES_1020846_OVM095-RBF_03282018145405_1112761,No,No
2315685,Carrier Corporation,Carrier,OVM095-RF,OVM095-RF,,Oil,All,85.8,Not Applicable,02/01/2013,02/02/2019,"United States, Canada",ES_1020846_OVM095-RF_03282018145408_2443727,No,No
