ENERGY STAR Unique ID,ENERGY STAR Partner,Brand Name,Model Name,Model Number,Additional Model Information,Display Type,Panel Technology,Backlight Technology,Native Resolution (pixels),Total Native Resolution (megapixels),Screen Size (inches),Screen Area (square inches),Model Features,Features Enabled in Default On Mode,Features Enabled in Default Sleep Mode,Signal or Data Interfaces,Power Source,On Mode Power (watts),Maximum On Mode Power Limit for Signage Certification (watts),Sleep Mode Power (watts),Maximum Sleep Mode Power Limit for Signage Certification (watts),Off Mode Power (watts),On Mode Power at 12 Lux at 115 Volts (W),On Mode Power at 300 Lux (watts),Monitor Total Energy Consumption at 115 Volts (kWh/yr),Maximum Total Energy Consumption Limit for Monitor Certification (kWh/yr),Maximum Luminance (candelas per square meter),Enhanced-Performance Display?,Display Contrast Ratio  at 0 deg. Horiz. Viewing Angle,Reported Contrast Ratio at -85 Degrees (Left) Horizontal Viewing Angle,Reported Contrast Ratio at +85 Degrees (Right) Horizontal Viewing Angle,Date Available On Market,Date Certified,Markets,CB Model Identifier,Meets Most Efficient 2019 Criteria
2294233,"Samsung Electronics Co., Ltd.",Samsung,S27H650FDU,S27H650FDU,"S27H650FDA,S27H650FDA,; S27H650FDC,S27H650FDC,; S27H650FDE,S27H650FDE,; S27H650FDI,S27H650FDI,; S27H650FDK,S27H650FDK,; S27H650FDL,S27H650FDL,; S27H650FDM,S27H650FDM,; S27H650FDN,S27H650FDN,; S27H650FDW,S27H650FDW,",Monitor,TFT LCD,LED,1920 x 1080,2.1,27,311.5,None,None,None,"HDMI 1.4,DisplayPort 1.2,VGA,USB 2.0",Ac power supply,14.03,,0.16,,0.04,,,43.94,64,300,None,1000,,,05/21/2017,04/12/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1023593_S27H650FDU_04122017145424_8587614,Yes
2271940,"Samsung Electronics Co., Ltd.",Samsung,U24E850R,U24E850R,,Monitor,PLS,LED,3840 x 2160,8.3,69.4,237.99,None,None,None,"DisplayPort 1.2,Other",Ac power supply,25.29,,0.2,,0.19,,,78.68,91.4,300,None,1000,,,07/01/2016,07/06/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_1023593_U24E850R_07072016132901_4611724,No
2270592,"Samsung Electronics Co., Ltd.",Samsung,U28E850R,U28E850R,,Monitor,Plasma,LED,3840 x 2160,8.3,27.8,335,None,None,None,Other,Ac power supply,32.53,,0.2,,0.17,,,100.86,106.8,300,None,1000,,,07/01/2016,07/06/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_1023593_LU28E85KRSXY_06242016154048_3497100,No
2271111,"Samsung Electronics Co., Ltd.",Samsung,U32E850R,U32E850R,,Monitor,PLS,LED,3840 x 2160,8.3,27.9,423.99,None,None,None,"DisplayPort 1.2,Other",Ac power supply,36.57,,0.23,,0.23,,,113.42,124.6,300,None,1000,,,07/01/2016,06/28/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_1023593_U32E850R_06282016233449_2198620,No
2298562,"Samsung Electronics Co., Ltd.",Samsung,U32H850UMU,U32H850UM,"U32H750UMA,,; U32H750UMC,,; U32H750UME,,; U32H750UMI,,; U32H750UMK,,; U32H750UML,,; U32H750UMM,,; U32H750UMN,,; U32H750UMU,,; U32H750UMW,,; U32H850UMA,U32H750UM,; U32H850UMC,,; U32H850UME,,; U32H850UMI,,; U32H850UMK,,; U32H850UML,,; U32H850UMM,,; U32H850UMN,,; U32H850UMW,,",Monitor,VA LCD,LED,,8.3,31.5,423.99,None,None,None,"HDMI 2.0,DisplayPort 1.2,Other,USB 3.0",Ac power supply,43.53,,0.22,,0.22,,,134.73,172.6,300,EPD II (38.4 CIE LUV/99% Adobe RGB area or greater),3000,81,82,08/01/2017,06/23/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1023593_U32H850UM_06262017135634_4735455,No
2282497,"Samsung Electronics Co., Ltd.",Samsung,UH46F5,UH46F5,,Signage Display,VA LCD,LED,1920 x 1080,2.1,46,903.69,User Adjustable Backlight,None,None,"HDMI 2.0,DisplayPort 1.2,DVI",Ac power supply,89.4,104.2,0.27,0.5,0.26,,,,,781,None,4000,,,10/30/2016,10/26/2016,"United States, Switzerland, Canada",ES_1023593_UH46F5_10262016093430_4470906,No
2330737,Sharp Electronics Corporation,Sharp,LCD MONITOR,LL-B220,,Monitor,VA LCD,LED,,2.1,21.5,196.96,None,None,None,"HDMI 1.4,VGA",Ac power supply,14.62,,0.21,,0.13,,,46.03,50.6,344,None,3000,,,01/17/2019,12/04/2018,"United States, Japan, Canada",ES_41229_LL-B220_11292018223903_5856802,No
2329541,Sharp Electronics Corporation,Sharp,LCD MONITOR,LL-B240,,Monitor,VA LCD,LED,,2.1,24,235.73,None,None,None,"HDMI 1.4,VGA",Ac power supply,15.75,,0.24,,0.15,,,49.89,52.9,334,None,3000,,,12/17/2018,11/01/2018,"United States, Japan, Canada",ES_41229_LL-B240_11132018023003_6832497,No
2329540,Sharp Electronics Corporation,Sharp,LCD MONITOR,LL-B270,,Monitor,VA LCD,LED,,2.1,27,311.31,None,None,None,"HDMI 1.4,VGA",Ac power supply,18.83,,0.22,,0.14,,,58.99,63.9,350,None,3000,,,12/17/2018,11/01/2018,"United States, Japan, Canada",ES_41229_LL-B270_11132018024913_9817038,No
2289233,Sharp Electronics Corporation,Sharp,PN-L401C,PN-L401C,,Signage Display,TFT LED,LED,1080 x 1920,2.1,39.5,660.63,Touch Screen,Touch Screen,Touch Screen,"HDMI 1.4,DisplayPort 1.2,VGA,USB 2.0,Other",Ac power supply,56,,0.99,,0,,,,,210,None,5000,,,02/10/2017,01/11/2017,"United States, Canada",ES_41229_PN-L401C_01242017061516_8516536,No
2308230,Sharp Electronics Corporation,Sharp,PN-L501C,PN-L501C,,Signage Display,TFT LCD,LED,,2.1,49.5,1047.01,"Full Network Connectivity,Touch Screen","Full Network Connectivity,Touch Screen","Full Network Connectivity,Touch Screen","HDMI 1.4,HDMI 2.0,XGA,DisplayPort 1.2,Other,USB 2.0,VGA,SVGA",Ac power supply,47.11,100.2,1.23,5,0,,,47.11,100.2,382,None,5000,,,03/05/2018,12/22/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_41229_PN-L501C_12222017054650_1610065,No
2330285,SMART Technologies ULC,SMART,SPNL-6075-V3,ID6075-1,,Signage Display,TN LCD,LED,,8.3,74.6,2380.63,"Occupancy Sensor,User Adjustable Backlight,Touch Screen,Built-In Speakers","Occupancy Sensor,Touch Screen,Built-In Speakers","Occupancy Sensor,Touch Screen","HDMI 1.4,DisplayPort 1.2,USB 2.0,Other",Ac power supply,127.8,158.9,1.71,2.3,0,,,,,420,None,4000,89,,01/11/2018,11/26/2018,"United States, Japan, Canada",ES_1130471_ID6075-1_11272018044629_70205631,No
2297320,SMART Technologies ULC,SMART,SBID-6065,SBID-6065,,Signage Display,Super MVA,LED,,8.3,64.5,1778.91,"Occupancy Sensor,User Adjustable Backlight,Touch Screen,Built-In Speakers","Occupancy Sensor,Touch Screen,Built-In Speakers","Occupancy Sensor,Touch Screen","HDMI 1.4,DisplayPort 1.2,USB 2.0,Other",Ac power supply,72.28,137.6,1.66,2.3,0,,,,,366,None,4000,,,07/01/2017,06/01/2017,"United States, Japan, Canada",ES_1130471_SBID-6065_06072017053817_70131414,No
2330284,SMART Technologies ULC,SMART,SPNL-6065-V3,SBID-6065,,Signage Display,Super MVA,LED,,8.3,64.5,1778.91,"Occupancy Sensor,User Adjustable Backlight,Touch Screen,Built-In Speakers","Occupancy Sensor,Touch Screen,Built-In Speakers","Occupancy Sensor,Touch Screen","HDMI 1.4,DisplayPort 1.2,USB 2.0,Other",Ac power supply,72.28,137.6,1.66,2.3,0,,,,,366,None,4000,,,07/01/2017,11/26/2018,"United States, Japan, Canada",ES_1130471_SBID-6065_11272018044629_70205631,No
2303209,SMART Technologies ULC,SMART,ID6065-2,SBID-6065-HD,,Signage Display,Super MVA,LED,,2.1,64.5,1778.91,"Occupancy Sensor,User Adjustable Backlight,Touch Screen,Built-In Speakers","Occupancy Sensor,Touch Screen,Built-In Speakers","Occupancy Sensor,Touch Screen","HDMI 1.4,DisplayPort 1.2,USB 2.0,Other",Ac power supply,115.39,135.2,1.73,2.3,0,,,,,375,None,5000,,,09/15/2017,08/24/2017,"United States, Switzerland, Japan, Canada",ES_1130471_ID6065-2_08242017010242_70151746,No
2302602,SMART Technologies ULC,SMART,ID6065-1,SBID-6065P,,Signage Display,Super MVA,LED,,8.3,64.5,1778.91,"Occupancy Sensor,User Adjustable Backlight,Touch Screen,Built-In Speakers","Occupancy Sensor,Touch Screen,Built-In Speakers","Occupancy Sensor,Touch Screen","HDMI 1.4,DisplayPort 1.2,USB 2.0,Other",Ac power supply,72.28,137.6,1.66,2.3,0,,,,,366,None,4000,,,01/15/2018,08/03/2017,"United States, Japan, Canada",ES_1130471_ID6065-1_08242017010242_70151746,No
2306688,SMART Technologies ULC,SMART,ID6075-1,SBID-6075,"SBID-6075P,,",Signage Display,TN LCD,LED,,8.3,74.6,2380.63,"Occupancy Sensor,User Adjustable Backlight,Touch Screen,Built-In Speakers","Occupancy Sensor,Touch Screen,Built-In Speakers","Occupancy Sensor,Touch Screen","HDMI 1.4,DisplayPort 1.2,USB 2.0,Other",Ac power supply,127.8,158.9,1.71,2.3,0,,,,,420,None,4000,89,,01/11/2018,09/05/2017,"United States, Switzerland, Japan, Canada",ES_1130471_SBID-6075_11212017020921_70145116,No
2297321,SMART Technologies ULC,SMART,SBID-7075,SBID-7075,,Signage Display,IPS LCD,LED,,8.3,74.6,2380.63,"Occupancy Sensor,Full Network Connectivity,Touch Screen,Built-In Speakers","Occupancy Sensor,Full Network Connectivity,Touch Screen,Built-In Speakers","Occupancy Sensor,Full Network Connectivity","DisplayPort 1.2,VGA,USB 2.0,Other",Ac power supply,135.4,152.4,1.83,3.8,0,,,,,360,None,5000,,,06/05/2017,06/01/2017,"United States, Japan, Canada",ES_1130471_SBID-7075_06072017053817_70123209,No
2302603,SMART Technologies ULC,SMART,ID7075-1,SBID-7075P,,Signage Display,IPS LCD,LED,,8.3,74.6,2380.63,"Occupancy Sensor,Full Network Connectivity,Touch Screen,Built-In Speakers","Occupancy Sensor,Full Network Connectivity,Touch Screen,Built-In Speakers","Occupancy Sensor,Full Network Connectivity","DisplayPort 1.2,VGA,USB 2.0,Other",Ac power supply,135.4,152.4,1.83,3.8,0,,,,,360,None,5000,,,08/18/2017,08/03/2017,"United States, Japan, Canada",ES_1130471_ID7075-1_08242017010242_70151746,No
2306687,SMART Technologies ULC,SMART,ID7086-1,SBID-7086,"SBID-7086P,,",Signage Display,IPS LCD,LED,,8.3,85.7,3139.5,"Occupancy Sensor,Full Network Connectivity,User Adjustable Backlight,Touch Screen,Built-In Speakers","Occupancy Sensor,Full Network Connectivity,Touch Screen,Built-In Speakers","Occupancy Sensor,Full Network Connectivity","DisplayPort 1.2,VGA,USB 2.0,Other",Ac power supply,159.5,170.1,1.84,3.8,0,,,,,360,None,5000,,,10/16/2017,10/12/2017,"United States, Switzerland, Japan, Canada",ES_1130471_SBID-7086_11212017020921_70145116,No
2269737,SMART Technologies ULC,SMART,SBID8065i-G5-V2,SBID8065i-G5-V2,,Signage Display,IPS LCD,LED,3840 x 2160,8.3,65,1868.24,"Occupancy Sensor,Touch Screen,Built-In Speakers","Occupancy Sensor,Touch Screen,Built-In Speakers","Occupancy Sensor,Touch Screen","HDMI 1.4,DisplayPort 1.2,USB 2.0,Other",Ac power supply,108.48,137.6,1.87,2.3,0,,,,,338,EPD I (32.9% CIE LUV/99% sRGB area or greater),900,,,06/15/2016,06/09/2016,"United States, Canada",ES_1130471_SBID8065i-G5-V2_06142016035453_70074624,No
2263680,SMART Technologies ULC,SMART,SBID8075i-G5,SBID8075i-G5,,Signage Display,IPS LCD,LED,3840 x 2160,8.3,75,2372.71,"Occupancy Sensor,Touch Screen,Built-In Speakers","Occupancy Sensor,Touch Screen,Built-In Speakers","Occupancy Sensor,Touch Screen","HDMI 1.4,DisplayPort 1.2,USB 2.0,Other",Ac power supply,130.29,155.1,1.71,2.3,0,,,,,382,EPD I (32.9% CIE LUV/99% sRGB area or greater),900,,,04/25/2016,03/30/2016,"United States, Canada",ES_1130471_SBID8075i-G5 _03302016040410_70066553,No
2319175,SMART Technologies ULC,SMART,IDX65-1,SBID-MX065,,Signage Display,IPS LCD,LED,,8.3,64.5,1779.43,"Automatic Brightness Control,User Adjustable Backlight,Plug-in Module (Removable),Touch Screen,Built-In Speakers","Touch Screen,Built-In Speakers",None,"XGA,VGA,USB 2.0,Other,HDMI 2.a,SVGA",Ac power supply,100.22,146.1,0.3,0.5,0,101.74,134.05,,,400,None,1200,,,04/01/2018,04/30/2018,"United States, Switzerland, Taiwan, Japan, Canada",ES_1130471_IDX65-1_04242018122052_70179982,No
2269795,SMART Technologies ULC,SMART,SPNL-6065-V2,SPNL-6065-V2,,Signage Display,IPS LCD,LED,3840 x 2160,8.3,65,1868.24,"Occupancy Sensor,Touch Screen,Built-In Speakers","Occupancy Sensor,Touch Screen,Built-In Speakers","Occupancy Sensor,Touch Screen","HDMI 1.4,DisplayPort 1.2,USB 2.0,Other",Ac power supply,108.48,137.6,1.87,2.3,0,,,,,338,EPD I (32.9% CIE LUV/99% sRGB area or greater),900,,,06/15/2016,06/09/2016,"United States, Canada",ES_1130471_SPNL-6065-V2_06142016035453_70074624,No
2269794,SMART Technologies ULC,SMART,SPNL-6075,SPNL-6075,,Signage Display,IPS LCD,LED,3840 x 2160,8.3,75,2372.71,"Occupancy Sensor,Touch Screen,Built-In Speakers","Occupancy Sensor,Touch Screen,Built-In Speakers","Occupancy Sensor,Touch Screen","HDMI 1.4,DisplayPort 1.2,USB 2.0,Other",Ac power supply,130.29,155.1,1.71,2.3,0,,,,,382,EPD I (32.9% CIE LUV/99% sRGB area or greater),900,,,04/25/2016,03/30/2016,"United States, Canada",ES_1130471_SPNL-6075 _03302016040410_70066553,No
2330839,Sony Electronics Inc.,SONY,FW-43BZ35F,FW-43BZ35F,,Signage Display,IPS LCD,LED,,8294400,43,772.33,"Automatic Brightness Control,High Dynamic Range,Built-In Speakers,Bluetooth","Automatic Brightness Control,High Dynamic Range,Built-In Speakers,Bluetooth",None,"Component,Composite,USB 2.0,Other",Ac power supply,82.9,85.7,0.28,0.5,,63.9,83.3,,,505,None,1400,,,01/14/2019,11/28/2018,"United States, Canada",ES_40361_FW-43BZ35F_11292018021245_7565190,No
2333735,Sony Electronics Inc.,SONY,FW-49BZ35F,FW-49BZ35F,,Signage Display,VA LCD,LED,,8294400,49,1005.27,"Automatic Brightness Control,High Dynamic Range,Built-In Speakers,Bluetooth","Automatic Brightness Control,High Dynamic Range,Bluetooth,Built-In Speakers",None,"Component,Composite,USB 2.0,Other",Ac power supply,83.8,106,0.28,0.5,,59.2,83.8,,,505,None,5000,,,01/14/2019,11/28/2018,"United States, Canada",ES_40361_FW-49BZ35F_02192019010520_8320746,No
2280439,"Top Victory Electronics (Taiwan) Co., Ltd.",AOC,I2279VWH,215LM00055,,Monitor,TFT LCD,LED,1920 x 1080,2.1,21.5,197.6,None,None,None,"HDMI 1.4,VGA",Ac power supply,15.97,,0.2,,0.13,,,50.06,50.6,224.6,None,1000,,,02/27/2015,09/28/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_1065104_215LM00055_09222016112557_805169,No
2268868,"Top Victory Electronics (Taiwan) Co., Ltd.",AOC,E2280SWDN,215LM00056,,Monitor,TN LCD,LED,1920 x 1080,2.1,21.5,198.22,User Adjustable Backlight,None,None,"DVI,VGA",Ac power supply,15.24,,0.39,,0.34,,,48.92,50.62,160,EPD II (38.4 CIE LUV/99% Adobe RGB area or greater),600,,,05/31/2016,05/25/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_1065104_215LM00056_05122016105558_70077582,No
2275686,"Top Victory Electronics (Taiwan) Co., Ltd.",AOC,I2281FWH,215LM00059,,Monitor,TN LCD,LED,1920 x 1080,2,21.5,197.6,Built-In Speakers,Built-In Speakers,None,"HDMI 1.4,VGA,DVI",Ac power supply,15.91,,0.19,,0.11,,,49.86,50.5,250,None,1000,,,08/31/2016,08/18/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_1065104_215LM00059_08152016130513_5920221,No
2272445,"Top Victory Electronics (Taiwan) Co., Ltd.",AOC,I2275PWQU,215LM00064,,Monitor,TFT LCD,LED,1920 x 1080,2.1,21.5,197.5,None,None,None,"HDMI 1.4,DisplayPort 1.2,DVI,VGA",Ac power supply,14.63,,0.33,,0.12,,,46.73,50.6,250,None,1000,,,07/10/2016,07/15/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_1065104_215LM00064_07142016172109_6464959,No
2288357,"Top Victory Electronics (Taiwan) Co., Ltd.",AOC,I2289FWH,215LM00068,"I2289FW,215LM00068,",Monitor,TN LCD,LED,1920 x 1080,2.1,21.5,197.6,None,None,None,"HDMI 1.4,VGA",Ac power supply,13.41,,0.29,,0.22,,,42.76,50.5,250,None,1000,,,01/15/2017,01/12/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1065104_215LM00068_01052017161740_9260217,No
2297415,"Top Victory Electronics (Taiwan) Co., Ltd.",AOC,I220SWH,215LM00071,,Monitor,TFT LCD,LED,,2.1,21.5,197.6,None,None,None,"HDMI 1.4,VGA",Ac power supply,13.56,,0.23,,0.17,,,42.88,50.6,250,None,1000,,,05/27/2017,06/12/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1065104_215LM00071_06122017094101_7549096,No
2312867,"Top Victory Electronics (Taiwan) Co., Ltd.",AOC,22B1H,22B1,"22B1HS,22B1,",Monitor,TFT LCD,LED,,2.1,21.5,198.08,None,None,None,"HDMI 1.4,VGA",Ac power supply,13.98,,0.19,,0.13,,,44,50.62,250,None,1000,,,02/08/2018,03/19/2018,"United States, Switzerland, Taiwan, Japan, Canada",ES_1065104_22B1_02082018171545_8303796,No
2324502,"Top Victory Electronics (Taiwan) Co., Ltd.",AOC,22E1,22E1,",22P1,; 22E1D,220,; 22E1H,220,; 22E1Q,220,; 22P1D,22P1,; 22P1E,22P1,",Monitor,TFT LCD,LED,,2.1,21.5,198.08,Built-In Speakers,Built-In Speakers,None,"HDMI 1.4,DVI,VGA",Ac power supply,13.79,,0.25,,0.19,,,43.7,50.62,250,None,1000,,,05/27/2018,08/20/2018,"United States, Switzerland, Taiwan, Japan, Canada",ES_1065104_22E1_04202018182805_9213678,No
2321551,"Top Victory Electronics (Taiwan) Co., Ltd.",AOC,22V2H,22V2,"22V2Q,22V2,",Monitor,TFT LCD,LED,,2.1,21.5,197.6,None,None,None,"HDMI 1.4,VGA",Ac power supply,14.77,,0.19,,0.13,,,46.35,50.59,250,None,1000,,,05/08/2018,06/25/2018,"United States, Switzerland, Taiwan, Japan, Canada",ES_1065104_22V2_06062018163515_7440301,No
2276456,"Top Victory Electronics (Taiwan) Co., Ltd.",AOC,I2367FH,230LM00023,,Monitor,TN LCD,LED,1920 x 1080,2,23,226.05,Built-In Speakers,Built-In Speakers,None,"HDMI 1.4,VGA",Ac power supply,14.88,,0.19,,0.08,,,46.74,50.8,250,None,1000,,,08/15/2015,08/25/2016,"United States, Taiwan, Canada",ES_1065104_230LM00023_08152016102056_5462152,No
2281474,"Top Victory Electronics (Taiwan) Co., Ltd.",AOC,E2475SWQE,236LM00031,"E2475PWJ,236LM00031,; E2475SWJ,236LM00031,",Monitor,TFT LCD,LED,1920 x 1080,2.1,23.6,236.92,Built-In Speakers,Built-In Speakers,None,"HDMI 1.4,DVI,VGA",Ac power supply,15.32,,0.29,,0.16,,,48.63,53.1,250,None,1000,,,02/01/2016,10/13/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_1065104_236LM00031_10122016153334_5756494,No
2285213,"Top Victory Electronics (Taiwan) Co., Ltd.",AOC,I2480SX,238LM00006,,Monitor,TFT LCD,LED,1920 x 1080,2.1,23.8,242.19,None,None,None,"DVI,VGA",Ac power supply,14.91,,0.3,,0.22,,,47.41,54.1,250,None,1000,,,11/25/2016,12/02/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_1065104_238LM00006_11252016104607_4869348,No
2292784,"Top Victory Electronics (Taiwan) Co., Ltd.",AOC,PDS241,238LM00020,,Monitor,TFT LCD,LED,1920 x 1080,2.1,23.8,242.18,None,None,None,HDMI 1.4,Ac power supply,15.58,,0.14,,0.12,,,48.56,54.1,250,None,1000,,,03/25/2017,03/21/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1065104_238LM00020_03092017161519_1145898,No
2292081,"Top Victory Electronics (Taiwan) Co., Ltd.",AOC,I240SXH,238LM00021,,Monitor,TFT LCD,LED,1920 x 1080,2.1,23.8,242.2,None,None,None,"HDMI 1.4,VGA",Ac power supply,17.21,,0.22,,0.15,,,54.01,54.15,224.6,None,1000,,,03/01/2017,03/08/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1065104_238LM00021_03062017111001_1779748,No
2294678,"Top Victory Electronics (Taiwan) Co., Ltd.",AOC,I2489FXH8,238LM00022,"I2489FXHA8,238LM00022,",Monitor,TFT LCD,LED,1920 x 1080,2.1,23.8,242.2,None,None,None,"HDMI 1.4,VGA",Ac power supply,14.08,,0.24,,0.18,,,44.54,54.1,250,None,1000,,,04/28/2017,04/21/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1065104_238LM00022_04192017154953_5213586,No
2297053,"Top Victory Electronics (Taiwan) Co., Ltd.",AOC,I2490PXZ,238LM00023,"I2490VXQ,238LM00023,",Monitor,TFT LCD,LED,1920 x 1080,2.1,23.8,242.2,None,None,None,"HDMI 1.4,DisplayPort 1.2,VGA",Ac power supply,15.34,,0.25,,0.17,,,48.47,54.1,280,None,1000,,,05/26/2017,06/04/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1065104_238LM00023_05312017135014_1116601,No
2297052,"Top Victory Electronics (Taiwan) Co., Ltd.",AOC,I2490PXQU,238LM00024,,Monitor,TFT LCD,LED,1920 x 1080,2.1,23.8,242.2,None,None,None,"HDMI 1.4,DisplayPort 1.2,VGA",Ac power supply,14.99,,0.44,,0.38,,,48.47,54.1,250,None,1000,,,05/26/2017,06/04/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1065104_238LM00024_05312017140324_1156274,No
2324026,"Top Victory Electronics (Taiwan) Co., Ltd.",AOC,24E1Q,240,",24P1,; 24P1/GR,24P1,; 24P1U,24P1,; 24P1U/GR,24P1,; X24P1,24P1,; X24P1/GR,24P1,",Monitor,TFT LCD,LED,,2.1,23.8,242.18,Built-In Speakers,Built-In Speakers,None,"HDMI 1.4,DisplayPort 1.2,DVI,VGA,USB 3.0",Ac power supply,16.81,,0.26,,0.16,,,53,54.15,250,None,1000,,,04/25/2018,08/07/2018,"United States, Switzerland, Taiwan, Japan, Canada",ES_1065104_24E1_08032018111409_8564111,No
2295462,ViewSonic Corporation,ViewSonic,VG2739,VS16943,,Monitor,TN LCD,LED,1920 x 1080,2.1,27,311.37,None,None,None,"HDMI 1.4,DisplayPort 1.2,USB 3.0",Ac power supply,16.89,,0.14,,0.1,,,52.61,64,300,None,3000,,,04/30/2017,05/03/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_20451_VS16943_05032017165226_5975743,No
2302125,ViewSonic Corporation,ViewSonic,VP3881,VS16980,,Monitor,IPS LCD,LED,,6.1,37.5,499.26,None,None,None,"HDMI 2.0,DisplayPort 1.2,USB 3.0",Ac power supply,35.22,,0.41,,0.25,,,110.32,126.5,300,EPD I (32.9% CIE LUV/99% sRGB area or greater),1000,,,08/31/2017,08/10/2017,United States,ES_20451_VS16980_08102017141727_7728817,No
2302305,ViewSonic Corporation,ViewSonic,XG2702,VS17019,,Monitor,TN LCD,LED,,2.1,27,311.5,Built-In Speakers,None,None,"HDMI 1.4,HDMI 2.0,DisplayPort 1.2",Ac power supply,20.03,,0.29,,0.16,,,63.06,64,400,None,1000,,,08/22/2017,09/13/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_20451_VS17109_08182017170615_7834272,No
2304048,ViewSonic Corporation,ViewSonic,VS17037,VS17037,",XG240R,; XG2402,XG2402,",Monitor,TFT LCD,LED,,2.1,24,246.12,Built-In Speakers,Built-In Speakers,None,"HDMI 2.0,DisplayPort 1.2,Other,USB 3.0",Ac power supply,17.04,,0.34,,0.22,,,54.18,54.9,350,None,1000,,,10/20/2017,11/29/2018,"United States, Taiwan, Canada",ES_20451_VS17037_09262017145709_6905941,No
2307488,ViewSonic Corporation,ViewSonic,XG3220,VS17039,,Monitor,VA LCD,LED,,8.3,31.5,425.25,Built-In Speakers,Built-In Speakers,None,"HDMI 2.0,DisplayPort 1.2,Other,USB 3.0",Ac power supply,32.72,,0.28,,0.23,,,101.91,124.9,300,None,3000,,,12/04/2017,12/04/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_20451_VS17039_12062017141619_2747617,No
2310605,ViewSonic Corporation,ViewSonic,CDE6510,VS17061,,Signage Display,TN LCD,LED,,8.3,64.5,1779.11,Built-In Speakers,None,None,"HDMI 1.4,HDMI 2.0,VGA,Other",Ac power supply,124.39,140.3,0.45,3.5,0,,,,,350,None,4000,,,01/30/2018,02/08/2018,"United States, Switzerland, Taiwan, Japan, Canada",ES_20451_VS17061_02132018112002_7751143,No
2303589,ViewSonic Corporation,ViewSonic,VG2448,VS17067,,Monitor,IPS LCD,LED,,2.1,23.8,242.04,Built-In Speakers,Built-In Speakers,None,"HDMI 1.4,DisplayPort 1.2,VGA,USB 3.0",Ac power supply,13.98,,0.16,,0.13,,,43.77,54.1,250,None,1000,,,10/25/2017,09/13/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_20451_VS17067_09142017124057_3858746,No
2307127,ViewSonic Corporation,ViewSonic,VX2758-C-mh,VS17210,,Monitor,TFT LCD,LED,,2.1,27,311.5,None,None,None,"HDMI 2.0,VGA",Ac power supply,15.81,,0.3,,0.2,,,49.9,64,287,None,3000,,,01/01/2018,11/29/2017,United States,ES_20451_VS17210_11302017220758_1334363,Yes
2309857,ViewSonic Corporation,ViewSonic,VX3258-2KC-mhd,VS17211,,Monitor,VA LCD,LED,,3.7,31.5,423.99,"Curved Screen,Built-In Speakers",Built-In Speakers,None,"HDMI 2.0,DisplayPort 1.2",Ac power supply,37.3,,0.23,,0.21,,,115.67,122.7,329,EPD II (38.4 CIE LUV/99% Adobe RGB area or greater),3000,62,70,02/10/2018,02/01/2018,"United States, Canada",ES_20451_VS17211_02012018204755_9912212,No
2309085,ViewSonic Corporation,ViewSonic,CDE5510,VS17215,,Monitor,TN LCD,LED,,8.3,54.6,1273.85,None,None,None,"HDMI 1.4,DVI",Ac power supply,107.68,,0.4,,0,,,332.42,139.8,350,None,1000,,,01/09/2018,01/10/2018,"United States, Switzerland, Taiwan, Japan, Canada",ES_20451_VS17215_01122018121841_4410535,No
2324421,ViewSonic Corporation,ViewSonic,VX3276-mhd,VS17220,,Monitor,IPS LCD,LED,,2.1,31.6,423.99,Built-In Speakers,None,None,"HDMI 1.4,VGA",Ac power supply,24.25,,0.21,,0.2,,,75.55,86.51,250,None,1200,,,09/03/2018,08/15/2018,"United States, Switzerland, Taiwan, Japan, Canada",ES_20451_VS17220_08162018210636_9255642,No
2322544,ViewSonic Corporation,ViewSonic,VG2239smh,VS17286,,Monitor,VA LCD,LED,,2.1,21.5,197.6,None,None,None,"HDMI 1.4,DisplayPort 1.2,USB-3.1 C,Composite",Ac power supply,12.66,,0.14,,0.12,,,39.63,50.6,250,EPD I (32.9% CIE LUV/99% sRGB area or greater),500,,,03/15/2018,05/25/2018,"United States, Switzerland, Taiwan, Japan, Canada",ES_20451_VS17286_07122018122211_8823539,Yes
