ENERGY STAR Unique ID,ENERGY STAR Partner,Brand Name,Model Name,Model Number,Additional Model Information,Type,COP Rating,Energy Efficiency (EER) ,Date Available On Market,Date Qualified,Markets,CB Model Identifier,Meets ENERGY STAR Most Efficient 2019 Criteria
2219482,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T1GX036***1**4E,,Closed Loop Water-to-Air,4.4,22.4,04/15/2013,09/12/2014,"United States, Canada",ES_1075581_09122014164857_5765272,No
2264887,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T1GX036***1**4H,,Closed Loop Water-to-Air,4.2,22,01/04/2016,04/20/2016,"United States, Canada",ES_1075581_04202016131943_8496605,No
2264888,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T1GX036***1**4H,,Open Loop Water-to-Air,4.9,28.8,01/04/2016,04/20/2016,"United States, Canada",ES_1075581_04202016131943_2136483,No
2177838,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T1GX042***1**0E,,Closed Loop Water-to-Air,3.7,18.6,04/15/2013,04/16/2013,"United States, Canada",ES_1075581_04162013165628_4289016,No
2177839,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T1GX042***1**0E,,Open Loop Water-to-Air,4.3,24.5,04/15/2013,04/16/2013,"United States, Canada",ES_1075581_04162013165628_3615951,No
2264889,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T1GX042***1**0H,,Open Loop Water-to-Air,4.3,23.3,01/04/2016,04/20/2016,"United States, Canada",ES_1075581_04202016131943_2780895,No
2177718,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T1GX042***1**1E,,Closed Loop Water-to-Air,4.2,21.8,04/15/2013,04/16/2013,"United States, Canada",ES_1075581_04162013165628_1547831,No
2177722,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T1GX042***1**1E,,Open Loop Water-to-Air,4.9,29.5,04/15/2013,04/16/2013,"United States, Canada",ES_1075581_04162013165628_4816551,No
2264890,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T1GX042***1**1H,,Closed Loop Water-to-Air,4,21.7,01/04/2016,04/20/2016,"United States, Canada",ES_1075581_04202016131943_2692538,No
2264891,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T1GX042***1**1H,,Open Loop Water-to-Air,4.9,28.1,01/04/2016,04/20/2016,"United States, Canada",ES_1075581_04202016131943_4813610,No
2177719,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T1GX042***1**4E,,Closed Loop Water-to-Air,4.2,21.8,04/15/2013,04/16/2013,"United States, Canada",ES_1075581_04162013165628_2601561,No
2177723,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T1GX042***1**4E,,Open Loop Water-to-Air,4.9,29.5,04/15/2013,04/16/2013,"United States, Canada",ES_1075581_04162013165628_9865181,No
2264892,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T1GX042***1**4H,,Closed Loop Water-to-Air,4,21.7,01/04/2016,04/20/2016,"United States, Canada",ES_1075581_04202016131943_6232456,No
2264893,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T1GX042***1**4H,,Open Loop Water-to-Air,4.9,28.1,01/04/2016,04/20/2016,"United States, Canada",ES_1075581_04202016131943_1298686,No
2177726,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T1GX048***1**0E,,Closed Loop Water-to-Air,3.6,17.3,04/15/2013,04/16/2013,"United States, Canada",ES_1075581_04162013165628_2869777,No
2177739,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T1GX048***1**0E,,Open Loop Water-to-Air,4.2,22.5,04/15/2013,04/16/2013,"United States, Canada",ES_1075581_04162013165628_6263079,No
2264894,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T1GX048***1**0H,,Open Loop Water-to-Air,4.2,22.3,01/04/2016,04/20/2016,"United States, Canada",ES_1075581_04202016131943_2681633,No
2177742,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T1GX048***1**1E,,Closed Loop Water-to-Air,3.9,20.1,04/15/2013,04/16/2013,"United States, Canada",ES_1075581_04162013165628_2832300,No
2177746,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T1GX048***1**1E,,Open Loop Water-to-Air,4.7,26.1,04/15/2013,04/16/2013,"United States, Canada",ES_1075581_04162013165628_2439364,No
2264895,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T1GX048***1**1H,,Closed Loop Water-to-Air,4,18.8,01/04/2016,04/20/2016,"United States, Canada",ES_1075581_04202016131943_6336597,No
2264896,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T1GX048***1**1H,,Open Loop Water-to-Air,4.7,25.9,01/04/2016,04/20/2016,"United States, Canada",ES_1075581_04202016131943_5796773,No
2177743,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T1GX048***1**4E,,Closed Loop Water-to-Air,3.9,20.1,04/15/2013,04/16/2013,"United States, Canada",ES_1075581_04162013165628_1764523,No
2177747,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T1GX048***1**4E,,Open Loop Water-to-Air,4.7,26.1,04/15/2013,04/16/2013,"United States, Canada",ES_1075581_04162013165628_4879653,No
2264897,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T1GX048***1**4H,,Closed Loop Water-to-Air,4,18.8,01/04/2016,04/20/2016,"United States, Canada",ES_1075581_04202016131943_4796832,No
2264898,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T1GX048***1**4H,,Open Loop Water-to-Air,4.7,25.9,01/04/2016,04/20/2016,"United States, Canada",ES_1075581_04202016131943_1952453,No
2177750,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T1GX060***1**0E,,Closed Loop Water-to-Air,3.7,18.2,04/15/2013,04/16/2013,"United States, Canada",ES_1075581_04162013165629_5451373,No
2177763,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T1GX060***1**0E,,Open Loop Water-to-Air,4.4,23.2,04/15/2013,04/16/2013,"United States, Canada",ES_1075581_04162013165629_4148499,No
2264899,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T1GX060***1**0H,,Closed Loop Water-to-Air,3.7,17.4,01/04/2016,04/20/2016,"United States, Canada",ES_1075581_04202016131943_7900392,No
2264900,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T1GX060***1**0H,,Open Loop Water-to-Air,4.4,22.8,01/04/2016,04/20/2016,"United States, Canada",ES_1075581_04202016131943_9458718,No
2177766,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T1GX060***1**1E,,Closed Loop Water-to-Air,4,19.2,04/15/2013,04/16/2013,"United States, Canada",ES_1075581_04162013165629_4893828,No
2177770,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T1GX060***1**1E,,Open Loop Water-to-Air,4.7,24.7,04/15/2013,04/16/2013,"United States, Canada",ES_1075581_04162013165629_6072307,No
2264901,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T1GX060***1**1H,,Closed Loop Water-to-Air,4,18.4,01/04/2016,04/20/2016,"United States, Canada",ES_1075581_04202016131943_7321156,No
2264902,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T1GX060***1**1H,,Open Loop Water-to-Air,4.7,24.3,01/04/2016,04/20/2016,"United States, Canada",ES_1075581_04202016131943_2574568,No
2177767,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T1GX060***1**4E,,Closed Loop Water-to-Air,4,19.2,04/15/2013,04/16/2013,"United States, Canada",ES_1075581_04162013165629_5288706,No
2177771,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T1GX060***1**4E,,Open Loop Water-to-Air,4.7,24.7,04/15/2013,04/16/2013,"United States, Canada",ES_1075581_04162013165629_1483102,No
2264903,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T1GX060***1**4H,,Closed Loop Water-to-Air,4,18.4,01/04/2016,04/20/2016,"United States, Canada",ES_1075581_04202016131943_5119633,No
2264944,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T1GX060***1**4H,,Open Loop Water-to-Air,4.7,24.3,01/04/2016,04/20/2016,"United States, Canada",ES_1075581_04202016131943_6781289,No
2177787,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T1GX070***1**1E,,Closed Loop Water-to-Air,3.7,18,04/15/2013,04/16/2013,"United States, Canada",ES_1075581_04162013165629_8095476,No
2177792,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T1GX070***1**1E,,Open Loop Water-to-Air,4.4,23.8,04/15/2013,04/16/2013,"United States, Canada",ES_1075581_04162013165629_4763908,No
2264945,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T1GX070***1**1H,,Closed Loop Water-to-Air,3.7,17.6,01/04/2016,04/20/2016,"United States, Canada",ES_1075581_04202016131943_5004647,No
2264946,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T1GX070***1**1H,,Open Loop Water-to-Air,4.4,22.9,01/04/2016,04/20/2016,"United States, Canada",ES_1075581_04202016131943_8780575,No
2177789,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T1GX070***1**4E,,Closed Loop Water-to-Air,3.7,18,04/15/2013,04/16/2013,"United States, Canada",ES_1075581_04162013165629_3604595,No
2177794,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T1GX070***1**4E,,Open Loop Water-to-Air,4.4,23.8,04/15/2013,04/16/2013,"United States, Canada",ES_1075581_04162013165629_1305764,No
2264947,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T1GX070***1**4H,,Closed Loop Water-to-Air,3.7,17.6,01/04/2016,04/20/2016,"United States, Canada",ES_1075581_04202016131943_7229339,No
2264948,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T1GX070***1**4H,,Open Loop Water-to-Air,4.4,22.9,01/04/2016,04/20/2016,"United States, Canada",ES_1075581_04202016131943_6818427,No
2223276,Trane and American Standard Heating and Air Conditioning,Trane,T2GC Series,T2GC024*A,,Closed Loop Water-to-Air,3.9,18.1,10/27/2014,10/23/2014,"United States, Canada",ES_1075581_10232014120402_8675766,Yes
2223277,Trane and American Standard Heating and Air Conditioning,Trane,T2GC Series,T2GC024*A,,Open Loop Water-to-Air,4.4,22.5,10/27/2014,10/23/2014,"United States, Canada",ES_1075581_10232014120402_3732636,Yes
2223211,Trane and American Standard Heating and Air Conditioning,Trane,T2GC Series,T2GC036*A,,Open Loop Water-to-Air,4.3,22.6,10/27/2014,10/23/2014,"United States, Canada",ES_1075581_10232014120402_4489915,Yes
2223255,Trane and American Standard Heating and Air Conditioning,Trane,T2GC Series,T2GC036*A,,Closed Loop Water-to-Air,3.8,18.5,10/27/2014,10/23/2014,"United States, Canada",ES_1075581_10232014120401_7118383,Yes
2223217,Trane and American Standard Heating and Air Conditioning,Trane,T2GC Series,T2GC048*A,,Open Loop Water-to-Air,4.4,24.5,10/27/2014,10/23/2014,"United States, Canada",ES_1075581_10232014120402_5028025,Yes
2223261,Trane and American Standard Heating and Air Conditioning,Trane,T2GC Series,T2GC048*A,,Closed Loop Water-to-Air,3.9,19,10/27/2014,10/23/2014,"United States, Canada",ES_1075581_10232014120401_1058483,Yes
2223223,Trane and American Standard Heating and Air Conditioning,Trane,T2GC Series,T2GC060*A,,Open Loop Water-to-Air,4.1,23.4,10/27/2014,10/23/2014,"United States, Canada",ES_1075581_10232014120402_6807474,Yes
2223267,Trane and American Standard Heating and Air Conditioning,Trane,T2GC Series,T2GC060*A,,Closed Loop Water-to-Air,3.6,19.4,10/27/2014,10/23/2014,"United States, Canada",ES_1075581_10232014120401_1300871,Yes
2223229,Trane and American Standard Heating and Air Conditioning,Trane,T2GC Series,T2GC072*A,,Open Loop Water-to-Air,4.1,23,10/27/2014,10/23/2014,"United States, Canada",ES_1075581_10232014120403_9694218,Yes
2223272,Trane and American Standard Heating and Air Conditioning,Trane,T2GC Series,T2GC072*A,,Closed Loop Water-to-Air,3.6,19.1,10/27/2014,10/23/2014,"United States, Canada",ES_1075581_10232014120402_5387617,Yes
2233574,Trane and American Standard Heating and Air Conditioning,Trane,T2GE Series,T2GE026*1*,,Closed Loop Water-to-Air,4,22.4,10/01/2013,02/20/2015,"United States, Canada",ES_1075581_02202015105651_5110786,No
2233586,Trane and American Standard Heating and Air Conditioning,Trane,T2GE Series,T2GE026*1*,,Open Loop Water-to-Air,4.6,27.5,10/01/2013,02/20/2015,"United States, Canada",ES_1075581_02202015105652_3698483,No
2233566,Trane and American Standard Heating and Air Conditioning,Trane,T2GE Series,T2GE038*1*,,Closed Loop Water-to-Air,4,23.3,10/01/2013,02/20/2015,"United States, Canada",ES_1075581_02202015105651_1885939,No
2233570,Trane and American Standard Heating and Air Conditioning,Trane,T2GE Series,T2GE038*1*,,Open Loop Water-to-Air,4.4,28.5,10/01/2013,02/20/2015,"United States, Canada",ES_1075581_02202015105651_7892697,No
2233578,Trane and American Standard Heating and Air Conditioning,Trane,T2GE Series,T2GE049*1*,,Closed Loop Water-to-Air,3.8,23.9,10/01/2013,02/20/2015,"United States, Canada",ES_1075581_02202015105651_3381330,No
2233590,Trane and American Standard Heating and Air Conditioning,Trane,T2GE Series,T2GE049*1*,,Open Loop Water-to-Air,4.4,28.7,10/01/2013,02/20/2015,"United States, Canada",ES_1075581_02202015105652_6517460,No
2233582,Trane and American Standard Heating and Air Conditioning,Trane,T2GE Series,T2GE064*1*,,Closed Loop Water-to-Air,3.6,19.6,10/01/2013,02/20/2015,"United States, Canada",ES_1075581_02202015105651_6229959,No
2233594,Trane and American Standard Heating and Air Conditioning,Trane,T2GE Series,T2GE064*1*,,Open Loop Water-to-Air,4.1,24.5,10/01/2013,02/20/2015,"United States, Canada",ES_1075581_02202015105652_4136768,No
2233573,Trane and American Standard Heating and Air Conditioning,Trane,T2GN Series,T2GN026*1*,,Closed Loop Water-to-Air,4,22.4,10/01/2013,02/20/2015,"United States, Canada",ES_1075581_02202015105651_1951832,No
2233585,Trane and American Standard Heating and Air Conditioning,Trane,T2GN Series,T2GN026*1*,,Open Loop Water-to-Air,4.6,27.5,10/01/2013,02/20/2015,"United States, Canada",ES_1075581_02202015105652_8519359,No
2233565,Trane and American Standard Heating and Air Conditioning,Trane,T2GN Series,T2GN038*1*,,Closed Loop Water-to-Air,4,23.3,10/01/2013,02/20/2015,"United States, Canada",ES_1075581_02202015105651_6021434,No
2233569,Trane and American Standard Heating and Air Conditioning,Trane,T2GN Series,T2GN038*1*,,Open Loop Water-to-Air,4.4,28.5,10/01/2013,02/20/2015,"United States, Canada",ES_1075581_02202015105651_5488326,No
2233577,Trane and American Standard Heating and Air Conditioning,Trane,T2GN Series,T2GN049*1*,,Closed Loop Water-to-Air,3.8,23.9,10/01/2013,02/20/2015,"United States, Canada",ES_1075581_02202015105651_8425354,No
2233589,Trane and American Standard Heating and Air Conditioning,Trane,T2GN Series,T2GN049*1*,,Open Loop Water-to-Air,4.4,28.7,10/01/2013,02/20/2015,"United States, Canada",ES_1075581_02202015105652_2337431,No
2233581,Trane and American Standard Heating and Air Conditioning,Trane,T2GN Series,T2GN064*1*,,Closed Loop Water-to-Air,3.6,19.6,10/01/2013,02/20/2015,"United States, Canada",ES_1075581_02202015105651_2522164,No
2233593,Trane and American Standard Heating and Air Conditioning,Trane,T2GN Series,T2GN064*1*,,Open Loop Water-to-Air,4.1,24.5,10/01/2013,02/20/2015,"United States, Canada",ES_1075581_02202015105652_9906452,No
2056928,Trane and American Standard Heating and Air Conditioning,Trane,T2GW Series,T2GW100*N*1,,Open Loop Water-to-Water,3.5,23.2,06/01/2009,10/12/2012,"United States, Canada",ES_1075581_4661357_10122012025914_6002591,No
2056929,Trane and American Standard Heating and Air Conditioning,Trane,T2GW Series,T2GW100*N*1,,Closed Loop Water-to-Water,3.2,19.4,06/01/2009,10/12/2012,"United States, Canada",ES_1075581_4661357_10122012025915_6661984,No
2056930,Trane and American Standard Heating and Air Conditioning,Trane,T2GW Series,T2GW120*N*1,,Open Loop Water-to-Water,3.5,22,06/01/2009,10/12/2012,"United States, Canada",ES_1075581_4661359_10122012025915_9481509,No
2056931,Trane and American Standard Heating and Air Conditioning,Trane,T2GW Series,T2GW120*N*1,,Closed Loop Water-to-Water,3.2,18.6,06/01/2009,10/12/2012,"United States, Canada",ES_1075581_4661359_10122012025915_6532945,No
2177731,Trane and American Standard Heating and Air Conditioning,Trane,T2GX Series,T2GX026***1**1E,,Closed Loop Water-to-Air,4.5,24.1,04/15/2013,04/16/2013,"United States, Canada",ES_1075581_04162013165626_2731963,Yes
2177732,Trane and American Standard Heating and Air Conditioning,Trane,T2GX Series,T2GX026***1**1E,,Open Loop Water-to-Air,5.1,28.3,04/15/2013,04/16/2013,"United States, Canada",ES_1075581_04162013165626_9774059,Yes
2264824,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T2GX026***1**1H,,Closed Loop Water-to-Air,4.2,22.8,01/04/2016,04/20/2016,"United States, Canada",ES_1075581_04202016131941_6110547,Yes
2264825,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T2GX026***1**1H,,Open Loop Water-to-Air,4.8,26.8,01/04/2016,04/20/2016,"United States, Canada",ES_1075581_04202016131941_8886214,Yes
2177733,Trane and American Standard Heating and Air Conditioning,Trane,T2GX Series,T2GX026***1**4E,,Closed Loop Water-to-Air,4.5,24.1,04/15/2013,04/16/2013,"United States, Canada",ES_1075581_04162013165626_7719494,Yes
2177734,Trane and American Standard Heating and Air Conditioning,Trane,T2GX Series,T2GX026***1**4E,,Open Loop Water-to-Air,5.1,28.3,04/15/2013,04/16/2013,"United States, Canada",ES_1075581_04162013165626_9268038,Yes
2264826,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T2GX026***1**4H,,Closed Loop Water-to-Air,4.2,22.8,01/04/2016,04/20/2016,"United States, Canada",ES_1075581_04202016131941_5927192,Yes
2264827,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T2GX026***1**4H,,Open Loop Water-to-Air,4.8,26.8,01/04/2016,04/20/2016,"United States, Canada",ES_1075581_04202016131941_2281315,Yes
2177751,Trane and American Standard Heating and Air Conditioning,Trane,T2GX Series,T2GX038***1**1E,,Closed Loop Water-to-Air,4.4,25.5,04/15/2013,04/16/2013,"United States, Canada",ES_1075581_04162013165626_1076132,Yes
2177752,Trane and American Standard Heating and Air Conditioning,Trane,T2GX Series,T2GX038***1**1E,,Open Loop Water-to-Air,5,29.7,04/15/2013,04/16/2013,"United States, Canada",ES_1075581_04162013165626_6604859,Yes
2317109,"WaterFurnace International, Incorporated",5 SERIES INDOOR SPLITS,5 Series (Indoor Split),NDZ064G1,,Closed Loop Water-to-Water,3.8,18.8,10/01/2013,04/04/2018,"United States, Canada",ES_1036337_NDZ064G1_04042018183504_1315022,No
2317110,"WaterFurnace International, Incorporated",5 SERIES INDOOR SPLITS,5 Series (Indoor Split),NDZ064G1,,Closed Loop Water-to-Water,3.8,18.8,10/01/2013,04/04/2018,"United States, Canada",ES_1036337_NDZ064G1_04042018183510_0388904,No
2324822,"WaterFurnace International, Incorporated",5 SERIES INDOOR SPLITS,5 Series (Indoor Split),NDZ064H1,,Closed Loop Water-to-Water,3.9,20.8,05/01/2017,08/27/2018,"United States, Canada",ES_1036337_NDZ064H1_08272018134730_9736995,No
2324954,"WaterFurnace International, Incorporated",5 SERIES INDOOR SPLITS,5 Series (Indoor Split),NDZ064H1,,Closed Loop Water-to-Water,3.9,20.8,05/01/2017,08/28/2018,"United States, Canada",ES_1036337_NDZ064H1_08282018153624_2928327,No
